period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1325589020,1226800000,1403000000,10,1353000000,-0.020299999
+1q,1895558890,1835200000,1950000000,10,1811000000,0.0467
0y,7046622370,6679000000,7167000000,15,6150000000,0.1458
+1y,7544987980,6835515860,8018000000,19,7046622370,0.070700005
