,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,60309739.0,60307143.0,60305739.0,60278790.0,61126646.0,
Share Issued,60309739.0,60307143.0,60305739.0,60278790.0,61126646.0,
Net Debt,5256000000.0,5465000000.0,5191000000.0,5313000000.0,4743000000.0,
Total Debt,5705000000.0,5903000000.0,5809000000.0,5807000000.0,5795000000.0,
Tangible Book Value,5959000000.0,5666000000.0,4873000000.0,4587000000.0,5583000000.0,
Invested Capital,15355000000.0,15257000000.0,14779000000.0,14495000000.0,14866000000.0,
Working Capital,2298000000.0,2269000000.0,1374000000.0,1168000000.0,1447000000.0,
Net Tangible Assets,5959000000.0,5666000000.0,4873000000.0,4587000000.0,5583000000.0,
Capital Lease Obligations,382000000.0,381000000.0,393000000.0,393000000.0,382000000.0,
Common Stock Equity,10032000000.0,9735000000.0,9363000000.0,9081000000.0,9453000000.0,
Total Capitalization,15325000000.0,15027000000.0,14654000000.0,14370000000.0,14741000000.0,
Total Equity Gross Minority Interest,10034000000.0,9738000000.0,9366000000.0,9084000000.0,9456000000.0,
Minority Interest,2000000.0,3000000.0,3000000.0,3000000.0,3000000.0,
Stockholders Equity,10032000000.0,9735000000.0,9363000000.0,9081000000.0,9453000000.0,
Gains Losses Not Affecting Retained Earnings,60000000.0,-5000000.0,-9000000.0,-12000000.0,-13000000.0,
Other Equity Adjustments,60000000.0,-5000000.0,-9000000.0,-12000000.0,-13000000.0,
Retained Earnings,6402000000.0,6172000000.0,5809000000.0,5529000000.0,5915000000.0,
Additional Paid In Capital,3569000000.0,3567000000.0,3562000000.0,3563000000.0,3550000000.0,
Capital Stock,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,
Common Stock,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,8677000000.0,8915000000.0,8704000000.0,8640000000.0,8714000000.0,
Total Non Current Liabilities Net Minority Interest,7782000000.0,7761000000.0,7685000000.0,7705000000.0,7712000000.0,
Other Non Current Liabilities,903000000.0,567000000.0,541000000.0,537000000.0,928000000.0,
Non Current Deferred Liabilities,1266000000.0,1250000000.0,1178000000.0,1172000000.0,1169000000.0,
Non Current Deferred Taxes Liabilities,1266000000.0,1250000000.0,1178000000.0,1172000000.0,1169000000.0,
Long Term Debt And Capital Lease Obligation,5613000000.0,5612000000.0,5622000000.0,5623000000.0,5615000000.0,
Long Term Capital Lease Obligation,320000000.0,320000000.0,331000000.0,334000000.0,327000000.0,
Long Term Debt,5293000000.0,5292000000.0,5291000000.0,5289000000.0,5288000000.0,
Long Term Provisions,,332000000.0,344000000.0,373000000.0,423000000.0,409000000.0
Current Liabilities,895000000.0,1154000000.0,1019000000.0,935000000.0,1002000000.0,
Other Current Liabilities,212000000.0,296000000.0,174000000.0,168000000.0,183000000.0,
Current Debt And Capital Lease Obligation,92000000.0,291000000.0,187000000.0,184000000.0,180000000.0,
Current Capital Lease Obligation,62000000.0,61000000.0,62000000.0,59000000.0,55000000.0,
Current Debt,30000000.0,230000000.0,125000000.0,125000000.0,125000000.0,
Other Current Borrowings,,230000000.0,125000000.0,125000000.0,125000000.0,95000000.0
Line Of Credit,30000000.0,,,,0.0,
Payables And Accrued Expenses,591000000.0,567000000.0,658000000.0,583000000.0,639000000.0,
Current Accrued Expenses,100000000.0,151000000.0,101000000.0,110000000.0,73000000.0,
Interest Payable,,63000000.0,39000000.0,69000000.0,45000000.0,36000000.0
Payables,491000000.0,416000000.0,557000000.0,473000000.0,566000000.0,
Other Payable,51000000.0,,,,44000000.0,
Total Tax Payable,51000000.0,67000000.0,221000000.0,175000000.0,147000000.0,
Income Tax Payable,5000000.0,1000000.0,156000000.0,125000000.0,102000000.0,
Accounts Payable,389000000.0,349000000.0,336000000.0,298000000.0,375000000.0,
Total Assets,18711000000.0,18653000000.0,18070000000.0,17724000000.0,18170000000.0,
Total Non Current Assets,15518000000.0,15230000000.0,15677000000.0,15621000000.0,15721000000.0,
Other Non Current Assets,788000000.0,730000000.0,681000000.0,653000000.0,1825000000.0,
