,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-3456000.0,284896000.0,1528000.0,-1938588.450962,
Tax Rate For Calcs,0.192,0.232,0.191,0.215399,
Normalized EBITDA,2111000000.0,1880000000.0,1896000000.0,1775000000.0,
Total Unusual Items,-18000000.0,1228000000.0,8000000.0,-9000000.0,
Total Unusual Items Excluding Goodwill,-18000000.0,1228000000.0,8000000.0,-9000000.0,
Net Income From Continuing Operation Net Minority Interest,990000000.0,1815000000.0,991000000.0,856000000.0,
Reconciled Depreciation,637000000.0,573000000.0,513000000.0,506000000.0,
Reconciled Cost Of Revenue,4261000000.0,4026000000.0,4106000000.0,4738000000.0,
EBITDA,2093000000.0,3108000000.0,1904000000.0,1766000000.0,
EBIT,1456000000.0,2535000000.0,1391000000.0,1260000000.0,
Net Interest Income,-230000000.0,-169000000.0,-165000000.0,-169000000.0,
Interest Expense,230000000.0,169000000.0,165000000.0,169000000.0,
Normalized Income,1004544000.0,871896000.0,984528000.0,863061411.549038,
Net Income From Continuing And Discontinued Operation,1137000000.0,1995000000.0,1169000000.0,867000000.0,
Total Expenses,4695000000.0,4411000000.0,4526000000.0,4945000000.0,
Total Operating Income As Reported,1437000000.0,2479000000.0,1333000000.0,1207000000.0,
Diluted Average Shares,60600000.0,61600000.0,62100000.0,62500000.0,
Basic Average Shares,60500000.0,61400000.0,61900000.0,62300000.0,
Diluted EPS,18.77,32.41,18.82,13.87,
Basic EPS,18.81,32.5,18.88,13.91,
Diluted NI Availto Com Stockholders,1137000000.0,1995000000.0,1169000000.0,867000000.0,
Net Income Common Stockholders,1137000000.0,1995000000.0,1169000000.0,867000000.0,
Otherunder Preferred Stock Dividend,,,-30900000.0,10500000.0,700000.0
Net Income,1137000000.0,1995000000.0,1169000000.0,867000000.0,
Minority Interests,0.0,-1000000.0,-1000000.0,0.0,
Net Income Including Noncontrolling Interests,1137000000.0,1996000000.0,1170000000.0,867000000.0,
Net Income Discontinuous Operations,147000000.0,180000000.0,178000000.0,11000000.0,
Net Income Continuous Operations,990000000.0,1816000000.0,992000000.0,856000000.0,
Tax Provision,236000000.0,550000000.0,234000000.0,235000000.0,
Pretax Income,1226000000.0,2366000000.0,1226000000.0,1091000000.0,
Other Income Expense,1000000.0,1284000000.0,66000000.0,44000000.0,
Other Non Operating Income Expenses,19000000.0,56000000.0,58000000.0,53000000.0,
Special Income Charges,-18000000.0,1228000000.0,8000000.0,-9000000.0,
Gain On Sale Of Ppe,18000000.0,28000000.0,20000000.0,,
Gain On Sale Of Business,,1300000000.0,,,
Restructuring And Mergern Acquisition,36000000.0,100000000.0,12000000.0,9000000.0,
Net Non Operating Interest Income Expense,-230000000.0,-169000000.0,-165000000.0,-169000000.0,
Interest Expense Non Operating,230000000.0,169000000.0,165000000.0,169000000.0,
Operating Income,1455000000.0,1251000000.0,1325000000.0,1216000000.0,
Operating Expense,434000000.0,385000000.0,420000000.0,207000000.0,
Other Operating Expenses,-9000000.0,-44000000.0,-5000000.0,-190000000.0,
Selling General And Administration,443000000.0,429000000.0,425000000.0,397000000.0,
Gross Profit,1889000000.0,1636000000.0,1745000000.0,1423000000.0,
Cost Of Revenue,4261000000.0,4026000000.0,4106000000.0,4738000000.0,
Total Revenue,6150000000.0,5662000000.0,5851000000.0,6161000000.0,
Operating Revenue,6150000000.0,5662000000.0,5851000000.0,6161000000.0,
