period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1834896420,1799000000,1879200000,16,1697300000,0.081099994
+1q,1837671580,1815600000,1873500000,12,1719100000,0.069
0y,7967825840,7921000000,8015000000,17,7079000000,0.12560001
+1y,8428244060,8316000000,8558299999,17,7967825840,0.057800002
