period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,2.49043,2.38,2.77126,2.27,17,0.0971
+1q,4.08197,3.80996,4.32657,3.77,14,0.0828
0y,16.27509,16.16,16.54143,12.33,18,0.32
+1y,18.00086,16.99967,19.47244,16.27509,18,0.106000006
