,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1225,4735743,1666839469,-0.0189
1,2025-12-31,Blackrock Inc.,0.075100005,2903285,1021869224,-0.0145000005
2,2025-12-31,"FMR, LLC",0.0376,1453212,511487029,0.1154
3,2025-12-31,State Street Corporation,0.0374,1444732,508502323,-0.0067000003
4,2025-12-31,Invesco Ltd.,0.0343,1324018,466014617,0.2625
5,2025-12-31,"Geode Capital Management, LLC",0.0272,1050543,369759620,0.054899998
6,2025-12-31,Qube Research & Technologies Ltd,0.0233,899444,316577305,-0.045
7,2025-12-31,Goldman Sachs Group Inc,0.0232,895017,315019134,0.3995
8,2025-12-31,"AQR Capital Management, LLC",0.0228,881360,310212280,0.38549998
9,2025-12-31,Price (T.Rowe) Associates Inc,0.0225,869070,305886568,-0.0892
