period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,4554927400,4519000000,4578355000,5,4515000000,0.0088
+1q,4395168800,4354193000,4418751000,5,4348000000,0.0108
0y,16775844500,16499800000,16902599999,6,16476000000,0.0182
+1y,17420452290,17050200000,18146000000,7,16775844500,0.038399998
