Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2024-12-04,2024-11-18,"[datetime.date(2026, 4, 29)]",2.90643,2.05,2.47049,4578355000,4519000000,4554927400
