,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-3257123.0,-4163975.0,-168300.0,-469248.0,
Tax Rate For Calcs,0.191,0.193,0.187,0.188,
Total Unusual Items,-17053000.0,-21575000.0,-900000.0,-2496000.0,
Total Unusual Items Excluding Goodwill,-17053000.0,-21575000.0,-900000.0,-2496000.0,
Net Income From Continuing Operation Net Minority Interest,1161238000.0,1070762000.0,970755000.0,894386000.0,
EBIT,1577196000.0,1453729000.0,1296582000.0,1192506000.0,
Net Interest Income,-141221000.0,-127092000.0,-102316000.0,-90395000.0,
Interest Expense,141221000.0,127092000.0,102316000.0,90395000.0,
Normalized Income,1175033877.0,1088173025.0,971486700.0,896412752.0,
Net Income From Continuing And Discontinued Operation,1161238000.0,1070762000.0,970755000.0,894386000.0,
Total Expenses,4558343000.0,4451432000.0,4253267000.0,4124629000.0,
Diluted Average Shares,82525000.0,89661000.0,96364000.0,98985000.0,
Basic Average Shares,81376174.0,89304587.0,95078844.0,97974040.0,
Diluted EPS,14.07,11.94,10.07,7.47,
Basic EPS,14.27,11.99,10.21,7.55,
Diluted NI Availto Com Stockholders,1161238000.0,1070762000.0,970755000.0,894386000.0,
Net Income Common Stockholders,1161238000.0,1070762000.0,970755000.0,894386000.0,
Net Income,1161238000.0,1070762000.0,970755000.0,894386000.0,
Net Income Including Noncontrolling Interests,1161238000.0,1070762000.0,970755000.0,894386000.0,
Net Income Discontinuous Operations,,,,,0.0
Net Income Continuous Operations,1161238000.0,1070762000.0,970755000.0,894386000.0,
Tax Provision,274737000.0,255875000.0,223511000.0,207725000.0,
Pretax Income,1435975000.0,1326637000.0,1194266000.0,1102111000.0,
Other Income Expense,1688000.0,354000.0,308000.0,1246000.0,
Special Income Charges,-17053000.0,-21575000.0,-900000.0,-2496000.0,
Other Special Charges,17053000.0,21575000.0,900000.0,2496000.0,
Net Non Operating Interest Income Expense,-141221000.0,-127092000.0,-102316000.0,-90395000.0,
Interest Expense Non Operating,141221000.0,127092000.0,102316000.0,90395000.0,
Other Operating Expenses,16365000.0,15020000.0,15036000.0,16467000.0,
Selling General And Administration,408950000.0,382548000.0,331897000.0,334991000.0,
General And Administrative Expense,408950000.0,382548000.0,331897000.0,334991000.0,
Other Gand A,176971000.0,176885000.0,145557000.0,127311000.0,
Salaries And Wages,231979000.0,205663000.0,186340000.0,207680000.0,
Total Revenue,5994318000.0,5778069000.0,5447533000.0,5226740000.0,
Operating Revenue,5994318000.0,5778069000.0,5447533000.0,5226740000.0,
Loss Adjustment Expense,2884294000.0,2894443000.0,2864251000.0,2825434000.0,
Net Policyholder Benefits And Claims,2884294000.0,2894443000.0,2864251000.0,2825434000.0,
