,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.192447,0.187086,0.193266,0.194627,0.183198
Net Income From Continuing Operation Net Minority Interest,266083000.0,387843000.0,252749000.0,254563000.0,255196000.0
EBIT,367054000.0,513236000.0,348184000.0,351073000.0,348131000.0
Net Interest Income,-35210000.0,-36134000.0,-34885000.0,-34992000.0,-35679000.0
Interest Expense,37561000.0,36134000.0,34885000.0,34992000.0,35698000.0
Normalized Income,266083000.0,387843000.0,252749000.0,254563000.0,255196000.0
Net Income From Continuing And Discontinued Operation,266083000.0,387843000.0,252749000.0,254563000.0,255196000.0
Total Expenses,1190128000.0,1035886000.0,1167988000.0,1164341000.0,1153844000.0
Diluted Average Shares,80802000.0,82015000.0,82793000.0,84480000.0,84749000.0
Basic Average Shares,79427761.0,80632640.0,81795793.0,83463279.0,83946053.0
Diluted EPS,3.29,4.73,3.05,3.01,3.01
Basic EPS,3.35,4.81,3.09,3.05,3.04
Diluted NI Availto Com Stockholders,266083000.0,387843000.0,252749000.0,254563000.0,255196000.0
Net Income Common Stockholders,266083000.0,387843000.0,252749000.0,254563000.0,255196000.0
Net Income,266083000.0,387843000.0,252749000.0,254563000.0,255196000.0
Net Income Including Noncontrolling Interests,266083000.0,387843000.0,252749000.0,254563000.0,255196000.0
Net Income Continuous Operations,266083000.0,387843000.0,252749000.0,254563000.0,255196000.0
Tax Provision,63410000.0,89259000.0,60550000.0,61518000.0,57237000.0
Pretax Income,329493000.0,477102000.0,313299000.0,316081000.0,312433000.0
Other Income Expense,615000.0,955000.0,49000.0,69000.0,162000.0
Net Non Operating Interest Income Expense,-35210000.0,-36134000.0,-34885000.0,-34992000.0,-35679000.0
Interest Expense Non Operating,37561000.0,36134000.0,34885000.0,34992000.0,35698000.0
Other Operating Expenses,5157000.0,111562000.0,108293000.0,3050000.0,3250000.0
Selling General And Administration,91557000.0,,,105696000.0,97122000.0
General And Administrative Expense,91557000.0,,,105696000.0,97122000.0
Other Gand A,32637000.0,,,49688000.0,43986000.0
Salaries And Wages,58920000.0,,,56008000.0,53136000.0
Total Revenue,1519621000.0,1512988000.0,1481287000.0,1480422000.0,1466277000.0
Operating Revenue,1519621000.0,1512988000.0,1481287000.0,1480422000.0,1466277000.0
Loss Adjustment Expense,760909000.0,616622000.0,755998000.0,750765000.0,738772000.0
Net Policyholder Benefits And Claims,760909000.0,616622000.0,755998000.0,750765000.0,738772000.0
