period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1538419820,1521500000,1590939000,22,883855000,0.7406
+1q,1678830440,1605900000,1738050000,22,1003697000,0.67260003
0y,7263386110,7153000000,7630198000,28,4475446000,0.6229
+1y,10388401560,9440000000,12517381000,28,7263386110,0.4302
