period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,3.06,3.06,3.06,2.6526,1.0,0.15359999
+1q,3.57,3.57,3.57,3.3463,1.0,0.0668
0y,13.51,13.51,13.51,12.2483,1.0,0.103
+1y,,,,,,
