period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,0,0,0,0,,
+1q,0,0,0,0,,
0y,4259760000,4259760000,4259760000,1,4067258000.0,0.0473
+1y,0,0,0,0,,
