,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.230349,0.214,0.209,0.208,0.20739
Net Income From Continuing Operation Net Minority Interest,63380000.0,182853000.0,174685000.0,138417000.0,152029000.0
Normalized Income,63380000.0,182853000.0,174685000.0,138417000.0,152029000.0
Net Income From Continuing And Discontinued Operation,63380000.0,182853000.0,174685000.0,138417000.0,152029000.0
Total Expenses,251177000.0,1071316000.0,1071699000.0,1043939000.0,146359000.0
Diluted Average Shares,52309843.0,52308141.0,52306949.0,58405184.0,52313436.0
Basic Average Shares,46191600.0,46191610.0,46191605.0,52289703.0,46191602.0
Diluted EPS,1.21,3.5,3.34,2.65,2.91
Basic EPS,1.36,3.93,3.75,2.97,3.26
Diluted NI Availto Com Stockholders,63380000.0,182853000.0,174685000.0,138417000.0,152029000.0
Net Income Common Stockholders,63380000.0,182853000.0,174685000.0,138417000.0,152029000.0
Net Income,63380000.0,182853000.0,174685000.0,138417000.0,152029000.0
Net Income Including Noncontrolling Interests,63380000.0,182853000.0,174685000.0,138417000.0,152029000.0
Net Income Continuous Operations,63380000.0,182853000.0,174685000.0,138417000.0,152029000.0
Tax Provision,18969000.0,49908000.0,46062000.0,36329000.0,39779000.0
Pretax Income,82349000.0,232761000.0,220747000.0,174746000.0,191808000.0
Other Income Expense,204108000.0,222633000.0,217948000.0,216705000.0,208534000.0
Other Operating Expenses,98759000.0,-2082000.0,-1786000.0,-3285000.0,-4235000.0
Selling General And Administration,198028000.0,215694000.0,276516000.0,273431000.0,201987000.0
Selling And Marketing Expense,,,19781000.0,17375000.0,
General And Administrative Expense,198028000.0,215694000.0,256735000.0,256056000.0,201987000.0
Other Gand A,198028000.0,215694000.0,256735000.0,256056000.0,201987000.0
Total Revenue,333526000.0,1304077000.0,1292446000.0,1218685000.0,338167000.0
Operating Revenue,333526000.0,1304077000.0,1292446000.0,1218685000.0,338167000.0
Loss Adjustment Expense,,,69059000.0,76472000.0,
Net Policyholder Benefits And Claims,,,69059000.0,76472000.0,
