period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.40689,0.39,0.42,0.42,8,-0.0312
+1q,0.38197,0.36978,0.4,0.41,8,-0.0684
0y,1.57435,1.54,1.66,1.59,12,-0.0098
+1y,1.67993,1.6,1.85,1.57435,12,0.0671
