,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.028499998,27414524,904679292,0.0005
1,2026-01-31,"Principal Funds, Inc-MidCap Fund",0.026199998,25246586,833137338,-0.0063
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0233,22454343,740993319,0.023
3,2026-01-31,"Invesco QQQ Trust, Series 1",0.0219,21087731,695895123,-0.0291
4,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0197,18963039,625780287,-0.0148
5,2025-12-31,NEW PERSPECTIVE FUND,0.014400001,13892106,458439498,0.4355
6,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0119,11458018,378114594,-0.0094
7,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0117999995,11331575,373941975,0.0017
8,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.0113,10862914,358476162,-0.0454
9,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0109,10452651,344937483,-0.0185
