period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,5.82827,5.77,5.99,5.06,27,0.1518
+1q,5.76379,5.61,6.25,5.31,27,0.0855
0y,23.48673,21.48,24.78,20.94,34,0.1216
+1y,26.35597,24.07133,28.52,23.48673,35,0.122200005
