Date,Stock Splits
1987-03-12 00:00:00-05:00,2.0
1988-11-23 00:00:00-05:00,2.0
1993-08-11 00:00:00-04:00,2.0
1999-10-27 00:00:00-04:00,2.0
2000-10-25 00:00:00-04:00,2.0
2005-05-24 00:00:00-04:00,2.0
