period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,6456378710,6427000000,6520000000,26,5873000000,0.099300005
+1q,6513500620,6433000000,6669000000,25,5988000000,0.087799996
0y,26079936780,25399000000,27334000000,37,23769000000,0.097200006
+1y,28439727690,27020000000,31435000000,37,26079936780,0.090500005
