contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
BIIB260410P00140000,2026-04-06 15:58:58+00:00,140.0,0.05,,0.05,0.0,0.0,,10,0.8906260937499999,False,REGULAR,USD
BIIB260410P00150000,2026-03-06 14:30:33+00:00,150.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.2500075,False,REGULAR,USD
BIIB260410P00155000,2026-03-03 14:30:29+00:00,155.0,1.55,0.0,0.0,0.0,0.0,,0,0.2500075,False,REGULAR,USD
BIIB260410P00160000,2026-04-06 18:07:33+00:00,160.0,0.05,0.0,0.75,0.0,0.0,2.0,4,0.5698285205078125,False,REGULAR,USD
BIIB260410P00162500,2026-04-06 19:21:36+00:00,162.5,0.55,,0.85,0.0,0.0,,12,0.6206092626953126,False,REGULAR,USD
BIIB260410P00165000,2026-04-06 18:06:42+00:00,165.0,1.1,0.05,1.1,0.0,0.0,15.0,13,0.57617611328125,False,REGULAR,USD
BIIB260410P00167500,2026-04-07 14:09:43+00:00,167.5,1.05,0.4,1.0,-0.75,-41.666668,1.0,30,0.45117736328125,False,REGULAR,USD
BIIB260410P00170000,2026-04-06 18:48:23+00:00,170.0,2.7,0.55,2.0,0.0,0.0,19.0,23,0.4995167236328125,False,REGULAR,USD
BIIB260410P00172500,2026-04-06 17:01:56+00:00,172.5,2.25,2.2,3.3,0.0,0.0,17.0,68,0.5419967675781252,False,REGULAR,USD
BIIB260410P00175000,2026-04-06 15:11:34+00:00,175.0,3.2,3.1,4.9,0.0,0.0,5.0,10,0.5871623315429688,True,REGULAR,USD
BIIB260410P00177500,2026-04-06 19:18:30+00:00,177.5,8.1,4.6,6.8,0.0,0.0,3.0,5,0.6440465283203125,True,REGULAR,USD
BIIB260410P00180000,2026-04-06 19:23:41+00:00,180.0,9.2,6.2,9.7,0.0,0.0,2.0,8,0.5598188549804688,True,REGULAR,USD
BIIB260410P00182500,2026-04-06 18:16:26+00:00,182.5,13.36,9.0,11.3,0.0,0.0,1.0,1,0.6101113208007813,True,REGULAR,USD
BIIB260410P00185000,2026-04-02 14:34:52+00:00,185.0,7.81,11.2,14.5,0.0,0.0,4.0,5,0.7407252490234374,True,REGULAR,USD
BIIB260410P00187500,2026-03-27 18:45:14+00:00,187.5,6.6,13.6,17.0,0.0,0.0,1.0,1,0.8203142968749999,True,REGULAR,USD
BIIB260410P00190000,2026-03-06 14:34:47+00:00,190.0,11.72,0.0,0.0,0.0,0.0,10.0,0,1.0000000000000003e-05,True,REGULAR,USD
