period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2246627180,2127400000,2429800000,23,2431000000,-0.0758
+1q,2401113080,2311863000,2506200000,15,2645500000,-0.0924
0y,9449109280,9253425000,9718000000,25,9890600000,-0.0446
+1y,9387267850,8731000000,10315000000,23,9449109280,-0.0064999997
