,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1611,108565830,2456844641,-0.0004
1,2025-12-31,Blackrock Inc.,0.119799994,80753233,1827445595,0.0049
2,2025-12-31,State Street Corporation,0.070300005,47417715,1073062850,0.0007
3,2025-12-31,Cohen & Steers Inc.,0.0689,46421691,1050522828,0.0863
4,2025-12-31,"FMR, LLC",0.041300002,27840710,630035243,-0.0117
5,2025-12-31,"Geode Capital Management, LLC",0.028399998,19141842,433179868,0.0117999995
6,2025-12-31,Invesco Ltd.,0.0252,17016898,385092387,0.3487
7,2025-12-31,JPMORGAN CHASE & CO,0.0249,16802748,380246173,-0.5798
8,2025-12-31,CenterSquare Investment Management LLC,0.0191,12905449,292050300,0.0813
9,2025-12-31,Apg Asset Management US Inc.,0.0188,12648074,286225904,0.0
