period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,542128920,532268000,550267000,7,531286000,0.020399999
+1q,544131680,538356000,552560740,7,520930000,0.044499997
0y,2185593430,2169213000,2200830000,7,2121400000,0.030299999
+1y,2264194170,2245380000,2296648000,8,2185593430,0.036
