period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,4098155580,4042000000,4218240000,8,4840000000,-0.1533
+1q,4257701380,4211795000,4314200000,8,4163000000,0.0227
0y,16920929629,16677294999,18460176000,13,16447000000,0.028800001
+1y,17500319480,17064700000,20693438000,12,16920929629,0.0342
