period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.926,1.86,2.03533,1.93,12,-0.0021
+1q,2.09117,2.03,2.152,1.92,12,0.0892
0y,7.57084,7.44441,7.71183,7.53,16,0.0054
+1y,7.67679,7.21393,8.0,7.57084,14,0.0139999995
