period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2313208480,2271000000,2357831800,12,2220000000,0.042
+1q,2559979510,2519000000,2614000000,12,2460000000,0.040599998
0y,9904029520,9842000000,9969730190,17,9467000000,0.0462
+1y,10394455100,10189536410,10653860630,17,9904029520,0.0495
