period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.31958,0.26,0.4,0.33,19,-0.031600002
+1q,0.46216,0.36,0.53,0.41,19,0.1272
0y,2.06081,1.7,2.37,1.77,22,0.16430001
+1y,2.38266,1.85,2.7,2.06081,22,0.15619999
