period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,678741380,674000000,681000000,32,616021000,0.1018
+1q,774007280,750152000,802300000,32,694039000,0.115200005
0y,3264369650,3135000000,3327000000,37,2896284000,0.1271
+1y,3672242310,3303000000,3945000000,36,3264369650,0.1249
