contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
TTD260410P00013000,2026-04-07 14:39:21+00:00,13.0,0.06,0.0,0.18,0.03,100.0,3.0,1.0,2.89844025390625,False,REGULAR,USD
TTD260410P00014000,2026-04-07 14:38:43+00:00,14.0,0.07,0.0,0.04,0.030000001,75.0,1.0,0.0,1.96875015625,False,REGULAR,USD
TTD260410P00015000,2026-03-31 18:22:54+00:00,15.0,0.01,0.0,0.03,0.0,0.0,20.0,24.0,1.625001875,False,REGULAR,USD
TTD260410P00016000,2026-04-07 13:32:51+00:00,16.0,0.01,0.0,0.03,-0.049999997,-83.333336,3.0,12.0,1.3750031249999999,False,REGULAR,USD
TTD260410P00016500,2026-04-07 13:33:01+00:00,16.5,0.02,0.0,0.03,0.01,100.0,4.0,3.0,1.2500037499999999,False,REGULAR,USD
TTD260410P00017000,2026-03-31 17:34:30+00:00,17.0,0.06,0.0,0.08,0.0,0.0,19.0,11.0,1.3437532812499997,False,REGULAR,USD
TTD260410P00017500,2026-04-07 13:58:25+00:00,17.5,0.02,0.0,0.03,-0.02,-50.0,20.0,73.0,1.0312548437500002,False,REGULAR,USD
TTD260410P00018000,2026-04-07 15:36:35+00:00,18.0,0.04,0.01,0.03,0.03,300.0,4.0,282.0,0.9531254687499999,False,REGULAR,USD
TTD260410P00018500,2026-04-01 19:33:44+00:00,18.5,0.07,0.0,0.07,0.0,0.0,,14.0,0.929688203125,False,REGULAR,USD
TTD260410P00019000,2026-04-07 15:29:00+00:00,19.0,0.06,0.04,0.06,0.02,50.0,18.0,263.0,0.867188828125,False,REGULAR,USD
TTD260410P00019500,2026-04-07 13:33:15+00:00,19.5,0.05,0.07,0.12,-0.009999998,-16.666662,6.0,64.0,0.8710950390625,False,REGULAR,USD
TTD260410P00020000,2026-04-07 15:16:23+00:00,20.0,0.14,0.12,0.16,0.049999997,55.55555,11.0,2338.0,0.8203142968749999,False,REGULAR,USD
TTD260410P00020500,2026-04-07 15:58:26+00:00,20.5,0.21,0.16,0.22,0.08,61.538464,221.0,412.0,0.7421900781249999,False,REGULAR,USD
TTD260410P00021000,2026-04-07 16:01:46+00:00,21.0,0.34,0.31,0.37,0.11,47.826088,131.0,2562.0,0.7656273437500001,False,REGULAR,USD
TTD260410P00021500,2026-04-07 15:02:35+00:00,21.5,0.58,0.49,0.62,0.23999998,70.58823,62.0,362.0,0.7929708203125,False,REGULAR,USD
TTD260410P00022000,2026-04-07 15:39:58+00:00,22.0,0.83,0.65,0.78,0.27999997,50.909084,128.0,915.0,0.6992217578125001,True,REGULAR,USD
TTD260410P00022500,2026-04-07 15:55:31+00:00,22.5,1.1,1.06,1.16,0.3,37.5,116.0,3782.0,0.8027363476562499,True,REGULAR,USD
TTD260410P00023000,2026-04-07 15:56:58+00:00,23.0,1.4,1.19,1.7,0.39999998,39.999996,100.0,400.0,0.7851583984375,True,REGULAR,USD
TTD260410P00023500,2026-04-06 18:24:11+00:00,23.5,1.34,1.55,2.68,0.0,0.0,3.0,52.0,1.1660197949218751,True,REGULAR,USD
TTD260410P00024000,2026-04-07 16:02:45+00:00,24.0,2.3,2.1,2.95,0.4799999,26.37362,1.0,471.0,1.19922275390625,True,REGULAR,USD
TTD260410P00024500,2026-04-06 15:56:23+00:00,24.5,2.3,2.5,3.6,0.0,0.0,1.0,41.0,1.3750031249999999,True,REGULAR,USD
TTD260410P00025000,2026-04-06 18:59:02+00:00,25.0,2.74,1.94,4.05,0.0,0.0,14.0,310.0,2.1718795703125,True,REGULAR,USD
TTD260410P00025500,2026-04-01 19:30:41+00:00,25.5,3.75,2.25,4.4,0.0,0.0,3.0,2.0,2.123051567382812,True,REGULAR,USD
TTD260410P00026000,2026-04-07 16:02:15+00:00,26.0,4.0,4.1,5.6,0.109999895,2.8277607,1.0,323.0,2.1914107714843745,True,REGULAR,USD
TTD260410P00026500,2026-04-01 18:14:43+00:00,26.5,4.37,3.3,6.15,0.0,0.0,,1.0,1.1953165234375,True,REGULAR,USD
TTD260410P00027000,2026-04-07 16:02:18+00:00,27.0,5.55,5.0,6.15,0.72000027,14.229256,4.0,337.0,2.025395561523437,True,REGULAR,USD
TTD260410P00027500,2026-03-25 16:43:05+00:00,27.5,5.6,4.35,7.1,0.0,0.0,,0.0,1.3671906640625,True,REGULAR,USD
TTD260410P00028000,2026-04-06 16:51:07+00:00,28.0,5.75,5.7,6.85,0.0,0.0,3.0,341.0,1.609376953125,True,REGULAR,USD
TTD260410P00028500,2026-03-31 16:24:11+00:00,28.5,5.85,5.15,8.2,0.0,0.0,2.0,0.0,1.2812535937499998,True,REGULAR,USD
TTD260410P00029000,2026-04-02 19:03:47+00:00,29.0,7.15,5.4,8.7,0.0,0.0,2.0,0.0,4.005864367675781,True,REGULAR,USD
TTD260410P00030000,2026-03-25 19:17:14+00:00,30.0,8.2,6.55,9.7,0.0,0.0,2.0,0.0,4.228520339355469,True,REGULAR,USD
TTD260410P00031000,2026-04-02 19:03:47+00:00,31.0,9.15,7.45,10.7,0.0,0.0,2.0,1.0,4.437504453124999,True,REGULAR,USD
TTD260410P00032000,2026-03-25 16:54:47+00:00,32.0,10.05,8.65,11.7,0.0,0.0,2.0,0.0,1.71875140625,True,REGULAR,USD
TTD260410P00033000,2026-04-01 17:05:03+00:00,33.0,10.81,9.6,12.7,0.0,0.0,4.0,0.0,1.5000025,True,REGULAR,USD
TTD260410P00034000,2026-03-25 19:59:16+00:00,34.0,12.05,10.45,13.7,0.0,0.0,2.0,0.0,5.003909995117187,True,REGULAR,USD
TTD260410P00035000,2026-02-26 17:06:46+00:00,35.0,11.1,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD
TTD260410P00036000,2026-03-11 19:05:36+00:00,36.0,8.92,12.4,15.5,0.0,0.0,1.0,0.0,5.066409916992187,True,REGULAR,USD
TTD260410P00037000,2026-04-06 15:59:15+00:00,37.0,14.85,13.45,16.7,0.0,0.0,3.0,0.0,5.492190634765624,True,REGULAR,USD
TTD260410P00038000,2026-04-06 18:23:49+00:00,38.0,15.65,14.5,17.5,0.0,0.0,,1.0,5.367190791015624,True,REGULAR,USD
TTD260410P00039000,2026-04-02 13:41:17+00:00,39.0,17.35,15.4,18.7,0.0,0.0,1.0,1.0,5.785159018554687,True,REGULAR,USD
TTD260410P00041000,2026-04-07 13:51:38+00:00,41.0,19.0,17.55,20.55,-0.10000038,-0.5235622,1.0,,5.847658940429687,True,REGULAR,USD
TTD260410P00042000,2026-04-07 14:49:51+00:00,42.0,19.95,18.5,21.4,-0.049999237,-0.24999619,1.0,1.0,5.755862180175781,True,REGULAR,USD
TTD260410P00044000,2026-03-16 19:56:09+00:00,44.0,16.85,20.4,23.7,0.0,0.0,,0.0,6.429689462890625,True,REGULAR,USD
TTD260410P00045000,2026-03-31 17:36:33+00:00,45.0,22.21,21.4,24.55,0.0,0.0,,0.0,6.332033334960938,True,REGULAR,USD
TTD260410P00047000,2026-04-06 16:13:15+00:00,47.0,24.87,23.4,26.7,0.0,0.0,1.0,0.0,6.769532788085938,True,REGULAR,USD
TTD260410P00048000,2026-04-06 16:13:15+00:00,48.0,25.77,24.4,27.55,0.0,0.0,,1.0,6.656251679687501,True,REGULAR,USD
TTD260410P00049000,2026-04-06 16:07:27+00:00,49.0,26.7,25.4,28.7,0.0,0.0,,1.0,6.980470024414062,True,REGULAR,USD
