,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2026-02-28,SELECT SECTOR SPDR TRT-State Street Communication Services Select Sect,0.0355,15381823,336169734,-0.0099
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.032,13845088,302584391,-0.0119
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0256,11099100,242570825,0.0094
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0221,9582356,209422385,-0.028099999
4,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.0146,6318890,138099338,-0.0771
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.013099999,5660247,123704695,-0.0105
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128999995,5603630,122467331,0.0017
7,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.012,5186880,113359260,-0.0185
8,2026-01-31,Invesco Exchange-Traded Fund Trust-Invesco S&P 500 Equal Weight ETF,0.0094,4065512,88851762,0.0584
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Growth Index Fund,0.0085,3683282,80498126,-0.0347
