period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,3271732120,3262150000,3281314250,2,3048000000,0.0734
+1q,2917177180,2887821000,2946533360,2,2781000000,0.049000002
0y,12695985040,12110000000,14052321160,7,11950000000,0.0624
+1y,14101075650,12820000000,15601430140,7,12695985040,0.1107
