address1,address2,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,marketState,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,shortName,longName,corporateActions,regularMarketTime,hasPrePostMarketData,firstTradeDateMilliseconds,displayName,trailingPegRatio
One Williams Center,PO BOX 2400,Tulsa,OK,74172,United States,800-945-5426,https://www.williams.com,Oil & Gas Midstream,oil-gas-midstream,Oil & Gas Midstream,Energy,energy,Energy,"The Williams Companies, Inc., together with its subsidiaries, operates as an energy infrastructure company primarily in the United States. It operates through Transmission, Power & Gulf, Northeast G&P, West, and Gas & NGL Marketing Services segments. The Transmission, Power & Gulf segment comprises Transco, NWP, and Mountain West interstate natural gas pipelines, and their related natural gas storage facilities, as well as natural gas gathering and processing; and crude oil production handling and transportation assets in the Gulf Coast region. The Northeast G&P segment engages in the midstream gathering, processing, and fractionation activities in the Marcellus Shale region primarily in Pennsylvania and New York, and the Utica Shale region of eastern Ohio. The West segment consists of gas gathering, processing, and treating operations in the Rocky Mountain region of Colorado and Wyoming, the Barnett Shale region of north-central Texas, the Eagle Ford Shale region of South Texas, the Haynesville Shale region of northwest Louisiana, the Mid-Continent region that includes the Anadarko and Permian basins, and the DJ Basin of Colorado; and operates natural gas liquid (NGL) fractionation and storage assets in central Kansas near Conway. The Gas & NGL Marketing Services segment provides wholesale marketing, trading, storage, and transportation of natural gas for natural gas utilities, municipalities, power generators, and producers; asset management services; and transports and markets NGLs. The company owns and operates approximately 32,000 miles of pipelines. The Williams Companies, Inc. was founded in 1908 and is headquartered in Tulsa, Oklahoma.",5987,"[{'maxAge': 1, 'name': 'Mr. Alan S. Armstrong', 'age': 63, 'title': 'Executive Chairman of the Board', 'yearBorn': 1962, 'fiscalYear': 2016, 'totalPay': 3473627, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Chad J. Zamarin', 'age': 48, 'title': 'CEO, President & Director', 'yearBorn': 1977, 'fiscalYear': 2016, 'totalPay': 2351960, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John D. Porter CPA', 'age': 55, 'title': 'Executive VP & CFO', 'yearBorn': 1970, 'fiscalYear': 2016, 'totalPay': 1649221, 'exercisedValue': 0, 'unexercisedValue': 370209}, {'maxAge': 1, 'name': 'Mr. Larry C. Larsen', 'age': 50, 'title': 'Executive VP & COO', 'yearBorn': 1975, 'fiscalYear': 2016, 'totalPay': 1581423, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Judge Terence Lane Wilson J.D.', 'age': 58, 'title': 'Senior VP & General Counsel', 'yearBorn': 1967, 'fiscalYear': 2016, 'totalPay': 1429024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Robert R. Wingo', 'age': 46, 'title': 'Executive Vice President of Corporate Strategic Development', 'yearBorn': 1979, 'fiscalYear': 2016, 'totalPay': 1925077, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Mary A. Hausman', 'age': 52, 'title': 'VP, Chief Accounting Officer & Controller', 'yearBorn': 1973, 'fiscalYear': 2016, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Danilo Marcelo Juvane C.F.A.', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2016, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Debbie L. Pickle', 'age': 46, 'title': 'Senior VP of Communications & Corporate Social Responsibility and Chief Human Resource Officer', 'yearBorn': 1979, 'fiscalYear': 2016, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Eric J. Ormond', 'age': 38, 'title': 'Senior Vice President of Project Execution', 'yearBorn': 1987, 'fiscalYear': 2016, 'exercisedValue': 0, 'unexercisedValue': 0}]",4,3,2,6,3,1775001600,1483142400,http://www.b2i.us/profiles/investor/fullpage.asp?BzID=630&to=cp&Nav=0&LangID=1&s=385&ID=13144,[],86400,2,72.59,72.63,72.51,74.54,72.59,72.63,72.51,74.54,2.1,2.92,1773360000,0.9346,4.67,0.653,34.635513,28.658705,2014126,2014126,7311995,6106070,6106070,74.2,74.22,300,200,90638163968,88767186145,51.89,76.87,76.87,0.635856,7.6617217,71.7086,62.77665,2.0,0.027552005,USD,False,119656546304,0.22129999,1214697926,1222856952,15479550,15330610,1770940800,1773360000,0.0127,0.00452,0.88811994,2.36,0.0143,1222856952,10.452,7.0914664,1767139200,1798675200,1767139200,0.51,2615000064,2.14,2.5863,10000:8152,1325548800,10.115,17.656,0.33609426,0.32693863,0.525,1773360000,EQUITY,74.12,90.0,60.0,78.94045,80.5,1.72,buy,22,63000000,0.052,6776999936,29543999488,0.297,0.531,11829999616,197.026,9.689,0.04896,0.18555,7349000192,-353500000,5897999872,0.508,0.087,0.62122,0.57287,0.41248,USD,WMB,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,REGULAR,15,0,1.7 - Buy,False,1.5300064,72.51 - 74.54,NYSE,7311995,22.230003,0.42840633,51.89 - 76.87,-2.75,-0.03577468,33.609425,1774828800,1770730200,1777897800,1777897800,1771563600,1771563600,True,2.14,2.5863,2.29119,32.350002,2.4113998,0.033627763,11.343353,0.18069384,NYQ,finmb_390225,America/New_York,EDT,-14400000,us_market,False,2.1077373,74.12,"Williams Companies, Inc. (The)","The Williams Companies, Inc.",[],1775579692,True,378657000000,The Williams Companies,2.4773
