period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2227400000,2187800000,2267000000,2,2111400000,0.054899998
+1q,2269250000,2244500000,2294000000,2,2064000000,0.0994
0y,8972175100,8655915150,9239449160,3,8770700000,0.023
+1y,9091451280,8675820100,9625955740,3,8972175100,0.013300001
