,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.0713,37109786,876904212,-0.0038
1,2025-12-31,Power Corp of Canada,0.060599998,31557117,745694648,0.0
2,2025-12-31,Blackrock Inc.,0.0571,29711243,702076647,0.0482
3,2025-12-31,State Street Corporation,0.0398,20744893,490201804,-0.0069
4,2025-12-31,Dimensional Fund Advisors LP,0.0209,10882860,257161972,0.081199996
5,2025-12-31,Invesco Ltd.,0.0194,10122937,239204992,0.082200006
6,2025-12-31,"Geode Capital Management, LLC",0.0155,8069495,190682160,0.0349
7,2025-12-31,"ProShare Advisors, LLC",0.0136,7083168,167375253,0.0357
8,2025-12-31,Citadel Advisors Llc,0.0121,6280203,148401191,0.433
9,2025-12-31,Azora Capital Lp,0.0111,5796575,136973062,0.78769994
