,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,214500000.0,215200000.0,215700000.0,216100000.0,216000000.0,
Share Issued,214500000.0,215200000.0,215700000.0,216100000.0,216000000.0,
Net Debt,14054000000.0,15695000000.0,16280000000.0,16668000000.0,15931000000.0,
Total Debt,16071000000.0,17618000000.0,18178000000.0,18510000000.0,17892000000.0,
Tangible Book Value,-12172000000.0,-13592000000.0,-14914000000.0,-15558000000.0,-15856000000.0,
Invested Capital,24601000000.0,24729000000.0,25131000000.0,24636000000.0,23137000000.0,
Working Capital,2548000000.0,1466000000.0,748000000.0,1081000000.0,437000000.0,
Net Tangible Assets,-12172000000.0,-13592000000.0,-14914000000.0,-15558000000.0,-15856000000.0,
Capital Lease Obligations,822000000.0,828000000.0,890000000.0,878000000.0,876000000.0,
Common Stock Equity,9352000000.0,7939000000.0,7843000000.0,7004000000.0,6121000000.0,
Total Capitalization,24012000000.0,22994000000.0,23294000000.0,23288000000.0,22386000000.0,
Total Equity Gross Minority Interest,9548000000.0,8199000000.0,8089000000.0,7274000000.0,6430000000.0,
Minority Interest,196000000.0,260000000.0,246000000.0,270000000.0,309000000.0,
Stockholders Equity,9352000000.0,7939000000.0,7843000000.0,7004000000.0,6121000000.0,
Gains Losses Not Affecting Retained Earnings,-3843000000.0,-3915000000.0,-3843000000.0,-4456000000.0,-4745000000.0,
Other Equity Adjustments,-3843000000.0,-3915000000.0,-3843000000.0,-4456000000.0,-4745000000.0,
Retained Earnings,-245000000.0,-1527000000.0,-1574000000.0,-1740000000.0,-2309000000.0,
Additional Paid In Capital,13438000000.0,13379000000.0,13258000000.0,13198000000.0,13173000000.0,
Capital Stock,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,
Common Stock,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,
Total Liabilities Net Minority Interest,41236000000.0,43438000000.0,45921000000.0,43030000000.0,42535000000.0,
Total Non Current Liabilities Net Minority Interest,18010000000.0,18335000000.0,18846000000.0,19697000000.0,19540000000.0,
Other Non Current Liabilities,181000000.0,151000000.0,199000000.0,236000000.0,168000000.0,
Employee Benefits,1084000000.0,1109000000.0,1133000000.0,1158000000.0,1127000000.0,
Non Current Pension And Other Postretirement Benefit Plans,1084000000.0,1052000000.0,1078000000.0,1101000000.0,1127000000.0,
Tradeand Other Payables Non Current,1074000000.0,979000000.0,961000000.0,914000000.0,946000000.0,
Non Current Deferred Liabilities,370000000.0,390000000.0,397000000.0,416000000.0,349000000.0,
Non Current Deferred Revenue,30000000.0,29000000.0,34000000.0,32000000.0,30000000.0,
Non Current Deferred Taxes Liabilities,340000000.0,361000000.0,363000000.0,384000000.0,319000000.0,
Long Term Debt And Capital Lease Obligation,15301000000.0,15706000000.0,16156000000.0,16973000000.0,16950000000.0,
Long Term Capital Lease Obligation,641000000.0,651000000.0,705000000.0,689000000.0,685000000.0,
Long Term Debt,14660000000.0,15055000000.0,15451000000.0,16284000000.0,16265000000.0,
Current Liabilities,23226000000.0,25103000000.0,27075000000.0,23333000000.0,22995000000.0,
Other Current Liabilities,19027000000.0,20380000000.0,22208000000.0,18942000000.0,18608000000.0,
Current Deferred Liabilities,259000000.0,286000000.0,385000000.0,361000000.0,280000000.0,
Current Deferred Revenue,259000000.0,286000000.0,385000000.0,361000000.0,280000000.0,
Current Debt And Capital Lease Obligation,770000000.0,1912000000.0,2022000000.0,1537000000.0,942000000.0,
Current Capital Lease Obligation,181000000.0,177000000.0,185000000.0,189000000.0,191000000.0,
Current Debt,589000000.0,1735000000.0,1837000000.0,1348000000.0,751000000.0,
Other Current Borrowings,589000000.0,1735000000.0,1837000000.0,1348000000.0,751000000.0,
Payables And Accrued Expenses,3170000000.0,2525000000.0,2460000000.0,2493000000.0,3165000000.0,
Payables,3170000000.0,2525000000.0,2460000000.0,2493000000.0,3165000000.0,
Total Tax Payable,309000000.0,127000000.0,166000000.0,405000000.0,260000000.0,
Accounts Payable,2861000000.0,2398000000.0,2294000000.0,2088000000.0,2905000000.0,
Total Assets,50784000000.0,51637000000.0,54010000000.0,50304000000.0,48965000000.0,
Total Non Current Assets,25010000000.0,25068000000.0,26187000000.0,25890000000.0,25533000000.0,
Other Non Current Assets,274000000.0,275000000.0,200000000.0,207000000.0,611000000.0,
Defined Pension Benefit,603000000.0,588000000.0,598000000.0,595000000.0,556000000.0,
Non Current Deferred Assets,956000000.0,1045000000.0,1048000000.0,976000000.0,861000000.0,
Non Current Deferred Taxes Assets,748000000.0,855000000.0,861000000.0,768000000.0,654000000.0,
Non Current Accounts Receivable,82000000.0,101000000.0,84000000.0,87000000.0,90000000.0,
Investments And Advances,192000000.0,163000000.0,101000000.0,97000000.0,90000000.0,
Goodwill And Other Intangible Assets,21524000000.0,21531000000.0,22757000000.0,22562000000.0,21977000000.0,
Other Intangible Assets,5727000000.0,5827000000.0,6733000000.0,6865000000.0,6743000000.0,
Goodwill,15797000000.0,15704000000.0,16024000000.0,15697000000.0,15234000000.0,
Net PPE,1379000000.0,1365000000.0,1399000000.0,1366000000.0,1348000000.0,
Accumulated Depreciation,-1645000000.0,,,,-1509000000.0,
Gross PPE,3024000000.0,1365000000.0,1399000000.0,1366000000.0,2857000000.0,
Leases,491000000.0,,,,437000000.0,
Construction In Progress,199000000.0,,,,133000000.0,
Other Properties,723000000.0,1365000000.0,1399000000.0,1366000000.0,738000000.0,
Machinery Furniture Equipment,1611000000.0,,,,1549000000.0,
Properties,0.0,,,,0.0,
Current Assets,25774000000.0,26569000000.0,27823000000.0,24414000000.0,23432000000.0,
Other Current Assets,190000000.0,320000000.0,322000000.0,167000000.0,157000000.0,
