,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,243698506.111363,-5956448.911223,-3100000.0,-20330000.0,4405162.738496,
Tax Rate For Calcs,0.22861,0.21273,0.155,0.214,0.176207,
Normalized EBITDA,1567000000.0,1071000000.0,1183000000.0,1796000000.0,1304000000.0,
Total Unusual Items,1066000000.0,-28000000.0,-20000000.0,-95000000.0,25000000.0,
Total Unusual Items Excluding Goodwill,1066000000.0,-28000000.0,-20000000.0,-95000000.0,25000000.0,
Net Income From Continuing Operation Net Minority Interest,1693000000.0,458000000.0,579000000.0,965000000.0,716000000.0,
Reconciled Depreciation,233000000.0,240000000.0,248000000.0,245000000.0,232000000.0,
Reconciled Cost Of Revenue,2117000000.0,2259000000.0,2360000000.0,2249000000.0,2120000000.0,
EBITDA,2633000000.0,1043000000.0,1163000000.0,1701000000.0,1329000000.0,
EBIT,2400000000.0,803000000.0,915000000.0,1456000000.0,1097000000.0,
Net Interest Income,-177000000.0,-206000000.0,-212000000.0,-201000000.0,-202000000.0,
Interest Expense,191000000.0,206000000.0,212000000.0,206000000.0,206000000.0,
Interest Income,14000000.0,0.0,0.0,5000000.0,4000000.0,
Normalized Income,870698506.111363,480043551.088777,595900000.0,1039670000.0,695405162.738496,
Net Income From Continuing And Discontinued Operation,1693000000.0,458000000.0,579000000.0,965000000.0,716000000.0,
Total Expenses,2963000000.0,3149000000.0,3202000000.0,3158000000.0,2987000000.0,
Rent Expense Supplemental,85000000.0,85000000.0,85000000.0,82000000.0,84000000.0,
Total Operating Income As Reported,1208000000.0,816000000.0,859000000.0,1461000000.0,1091000000.0,
Diluted Average Shares,216500000.0,216700000.0,217300000.0,217900000.0,218300000.0,
Basic Average Shares,215100000.0,215700000.0,216200000.0,216400000.0,216600000.0,
Diluted EPS,7.82,2.11,2.66,4.43,3.28,
Basic EPS,7.87,2.12,2.68,4.46,3.31,
Diluted NI Availto Com Stockholders,1693000000.0,458000000.0,579000000.0,965000000.0,716000000.0,
Net Income Common Stockholders,1693000000.0,458000000.0,579000000.0,965000000.0,716000000.0,
Net Income,1693000000.0,458000000.0,579000000.0,965000000.0,716000000.0,
Minority Interests,-11000000.0,-12000000.0,-15000000.0,-17000000.0,-18000000.0,
Net Income Including Noncontrolling Interests,1704000000.0,470000000.0,594000000.0,982000000.0,734000000.0,
Net Income Continuous Operations,1704000000.0,470000000.0,594000000.0,982000000.0,734000000.0,
Tax Provision,505000000.0,127000000.0,109000000.0,268000000.0,157000000.0,
Pretax Income,2209000000.0,597000000.0,703000000.0,1250000000.0,891000000.0,
Other Income Expense,1049000000.0,-45000000.0,-38000000.0,-120000000.0,17000000.0,
Other Non Operating Income Expenses,-22000000.0,-21000000.0,-21000000.0,-23000000.0,-13000000.0,
Special Income Charges,1179000000.0,-31000000.0,-94000000.0,-110000000.0,19000000.0,
Gain On Sale Of Business,1308000000.0,1000000.0,0.0,,4000000.0,76000000.0
Other Special Charges,,,,,0.0,1000000.0
Restructuring And Mergern Acquisition,129000000.0,32000000.0,94000000.0,110000000.0,-15000000.0,
Earnings From Equity Interest,5000000.0,4000000.0,3000000.0,-2000000.0,5000000.0,
Gain On Sale Of Security,-113000000.0,3000000.0,74000000.0,15000000.0,6000000.0,
Net Non Operating Interest Income Expense,-177000000.0,-206000000.0,-212000000.0,-201000000.0,-202000000.0,
Interest Expense Non Operating,191000000.0,206000000.0,212000000.0,206000000.0,206000000.0,
Interest Income Non Operating,14000000.0,0.0,0.0,5000000.0,4000000.0,
Operating Income,1337000000.0,848000000.0,953000000.0,1571000000.0,1160000000.0,
Operating Expense,846000000.0,890000000.0,842000000.0,909000000.0,867000000.0,
Other Operating Expenses,156000000.0,140000000.0,136000000.0,136000000.0,142000000.0,
Depreciation Amortization Depletion Income Statement,233000000.0,240000000.0,248000000.0,245000000.0,232000000.0,
Depreciation And Amortization In Income Statement,233000000.0,240000000.0,248000000.0,245000000.0,232000000.0,
Amortization,185000000.0,193000000.0,201000000.0,199000000.0,185000000.0,
Amortization Of Intangibles Income Statement,185000000.0,193000000.0,201000000.0,199000000.0,185000000.0,
Depreciation Income Statement,48000000.0,47000000.0,47000000.0,46000000.0,47000000.0,
Selling General And Administration,457000000.0,510000000.0,458000000.0,528000000.0,493000000.0,
General And Administrative Expense,457000000.0,510000000.0,458000000.0,528000000.0,493000000.0,
Other Gand A,372000000.0,425000000.0,373000000.0,446000000.0,409000000.0,
Rent And Landing Fees,85000000.0,85000000.0,85000000.0,82000000.0,84000000.0,
Salaries And Wages,,21000000.0,21000000.0,23000000.0,13000000.0,14000000.0
Gross Profit,2183000000.0,1738000000.0,1795000000.0,2480000000.0,2027000000.0,
Cost Of Revenue,2117000000.0,2259000000.0,2360000000.0,2249000000.0,2120000000.0,
Total Revenue,4300000000.0,3997000000.0,4155000000.0,4729000000.0,4147000000.0,
Operating Revenue,4304000000.0,4000000000.0,4157000000.0,4736000000.0,4149000000.0,
