period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,6.37438,6.12,6.79058,5.67,19,0.1242
+1q,3.84033,3.71,3.99,3.49,18,0.1004
0y,19.01998,18.47,19.47,17.07,22,0.1142
+1y,21.43043,20.7,22.33,19.01998,21,0.1267
