period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2217905120,2058000000,3096000000,9,1945600000,0.14
+1q,2128959210,2114000000,2156200000,8,2002600000,0.0631
0y,8735997810,8501000000,9499000000,10,8114900000,0.0765
+1y,8937389480,8812000000,9067823000,11,8735997810,0.0231
