,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.119899996,22225159,3218425220,-0.0032
1,2025-12-31,Blackrock Inc.,0.0793,14703996,2129285624,-0.0123000005
2,2025-12-31,"FMR, LLC",0.0747,13847361,2005236312,-0.1159
3,2025-12-31,State Street Corporation,0.0499,9251520,1339712588,-0.0255
4,2025-12-31,Primecap Management Company,0.0357,6607717,956863482,-0.1238
5,2025-12-31,Massachusetts Financial Services Co.,0.032,5937970,859877421,-0.0461
6,2025-12-31,Northern Trust Corporation,0.0306,5679312,822421156,-0.0184
7,2025-12-31,"Geode Capital Management, LLC",0.0271,5015293,726264567,-0.0108
8,2025-12-31,State Farm Mutual Automobile Insurance Co,0.0224,4145102,600252210,0.0
9,2025-12-31,Invesco Ltd.,0.0202,3747840,542724701,0.0874
