,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,-19304800.0,-8954800.0,0.0,
Tax Rate For Calcs,0.258,0.236,0.244,0.244,
Total Unusual Items,,-81800000.0,-36700000.0,-30400000.0,
Total Unusual Items Excluding Goodwill,,-81800000.0,-36700000.0,-30400000.0,
Net Income From Continuing Operation Net Minority Interest,1736900000.0,2031100000.0,1107300000.0,1336000000.0,
Reconciled Depreciation,779100000.0,716800000.0,634600000.0,553600000.0,
Net Interest Income,2411000000.0,2177100000.0,1982000000.0,1887200000.0,
Interest Expense,6213600000.0,7585200000.0,5343000000.0,990500000.0,
Interest Income,8624600000.0,9762300000.0,7325000000.0,2877700000.0,
Normalized Income,1736900000.0,2093595200.0,1135045200.0,1336000000.0,
Net Income From Continuing And Discontinued Operation,1736900000.0,2031100000.0,1107300000.0,1336000000.0,
Diluted Average Shares,192246525.0,201870000.0,207564000.0,208867000.0,
Basic Average Shares,191358026.0,201264000.0,207248000.0,208309000.0,
Diluted EPS,8.74,9.77,5.08,6.14,
Basic EPS,8.78,9.8,5.09,6.16,
Diluted NI Availto Com Stockholders,1679200000.0,1972400000.0,1053900000.0,1282400000.0,
Net Income Common Stockholders,1679200000.0,1972400000.0,1053900000.0,1282400000.0,
Otherunder Preferred Stock Dividend,15900000.0,16900000.0,11600000.0,11800000.0,
Preferred Stock Dividends,41800000.0,41800000.0,41800000.0,41800000.0,
Net Income,1736900000.0,2031100000.0,1107300000.0,1336000000.0,
Net Income Including Noncontrolling Interests,1736900000.0,2031100000.0,1107300000.0,1336000000.0,
Net Income Continuous Operations,1736900000.0,2031100000.0,1107300000.0,1336000000.0,
Tax Provision,602600000.0,628400000.0,357500000.0,430300000.0,
Pretax Income,2339500000.0,2659500000.0,1464800000.0,1766300000.0,
Special Income Charges,,-81800000.0,-36700000.0,-30400000.0,
Restructuring And Mergern Acquisition,,81800000.0,36700000.0,30400000.0,
Gain On Sale Of Security,0.0,-189300000.0,-169500000.0,-214000000.0,
Depreciation Amortization Depletion Income Statement,,,,9300000.0,14800000.0
Depreciation And Amortization In Income Statement,,,,9300000.0,14800000.0
Amortization,,,,9300000.0,14800000.0
Amortization Of Intangibles Income Statement,,,,9300000.0,14800000.0
Selling General And Administration,3164500000.0,2977800000.0,2912100000.0,2814500000.0,
Selling And Marketing Expense,77200000.0,81300000.0,74800000.0,76700000.0,
General And Administrative Expense,3087300000.0,2896500000.0,2837300000.0,2737800000.0,
Insurance And Claims,17800000.0,43000000.0,112000000.0,17800000.0,
Salaries And Wages,3069500000.0,2853500000.0,2725300000.0,2720000000.0,
Total Revenue,8086400000.0,8290400000.0,6773500000.0,6761200000.0,
Operating Revenue,8086400000.0,8290400000.0,6773500000.0,6761200000.0,
Occupancy And Equipment,1387200000.0,1291800000.0,1177800000.0,1057900000.0,
Other Non Interest Expense,1202700000.0,1282500000.0,1157600000.0,1110500000.0,
