,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0305,5647726,817847188,-0.014400001
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0257,4768781,690567164,0.0106
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0211,3910490,566278047,-0.026800001
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.013099999,2433621,352412651,-0.0094
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.012999999,2406758,348522620,0.0017
5,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.012,2227916,322624510,-0.0184
6,2025-12-31,VANGUARD HORIZON FUNDS-Vanguard Capital Opportunity Fund,0.0116,2142911,310314936,-0.0019
7,2025-12-31,VANGUARD CHESTER FUNDS-Vanguard PRIMECAP Fund,0.011,2047000,296426065,-0.2789
8,2026-02-28,Fidelity Rutland Square TRT II-Strategic Advisers Fidelity U.S. Total ,0.010299999,1912879,277004003,-0.0928
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0089,1653337,239419726,0.014199999
