,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,-386400000.0,-70896000.0,-54591414.944356,
Tax Rate For Calcs,0.162826,0.21,0.168,0.154213,
Normalized EBITDA,2631000000.0,2661000000.0,2438000000.0,2387000000.0,
Total Unusual Items,0.0,-1840000000.0,-422000000.0,-354000000.0,
Total Unusual Items Excluding Goodwill,0.0,-1840000000.0,-422000000.0,-354000000.0,
Net Income From Continuing Operation Net Minority Interest,1605000000.0,-98000000.0,1055000000.0,1049000000.0,
Reconciled Depreciation,418000000.0,456000000.0,505000000.0,567000000.0,
Reconciled Cost Of Revenue,5625000000.0,5502000000.0,5344000000.0,5065000000.0,
EBITDA,2631000000.0,821000000.0,2016000000.0,2033000000.0,
EBIT,2213000000.0,365000000.0,1511000000.0,1466000000.0,
Net Interest Income,-260000000.0,-263000000.0,-235000000.0,-208000000.0,
Interest Expense,260000000.0,263000000.0,235000000.0,208000000.0,
Normalized Income,1605000000.0,1355600000.0,1406104000.0,1348408585.055644,
Net Income From Continuing And Discontinued Operation,1605000000.0,-98000000.0,1055000000.0,1009000000.0,
Total Expenses,7451000000.0,7791000000.0,7664000000.0,7327000000.0,
Total Operating Income As Reported,2234000000.0,627000000.0,1365000000.0,1178000000.0,
Diluted Average Shares,99000000.0,102000000.0,106000000.0,112000000.0,
Basic Average Shares,98000000.0,102000000.0,105000000.0,112000000.0,
Diluted EPS,16.26,-0.96,9.95,8.98,
Basic EPS,16.26,-0.96,10.01,9.0,
Diluted NI Availto Com Stockholders,1605000000.0,-98000000.0,1055000000.0,1009000000.0,
Net Income Common Stockholders,1605000000.0,-98000000.0,1055000000.0,1009000000.0,
Net Income,1605000000.0,-98000000.0,1055000000.0,1009000000.0,
Minority Interests,-8000000.0,-10000000.0,-9000000.0,-15000000.0,
Net Income Including Noncontrolling Interests,1613000000.0,-88000000.0,1064000000.0,1024000000.0,
Net Income Discontinuous Operations,,0.0,0.0,-40000000.0,2080000000.0
Net Income Continuous Operations,1613000000.0,-88000000.0,1064000000.0,1064000000.0,
Earnings From Equity Interest Net Of Tax,-22000000.0,2000000.0,3000000.0,,
Tax Provision,318000000.0,192000000.0,215000000.0,194000000.0,
Pretax Income,1953000000.0,102000000.0,1276000000.0,1258000000.0,
Other Income Expense,-44000000.0,-1774000000.0,-308000000.0,-73000000.0,
Other Non Operating Income Expenses,-44000000.0,66000000.0,114000000.0,277000000.0,
Special Income Charges,17000000.0,-1849000000.0,-411000000.0,-354000000.0,
Gain On Sale Of Business,40000000.0,-337000000.0,43000000.0,7000000.0,
Impairment Of Capital Assets,0.0,1042000000.0,0.0,81000000.0,
Restructuring And Mergern Acquisition,23000000.0,470000000.0,454000000.0,280000000.0,
Earnings From Equity Interest,,2000000.0,3000000.0,4000000.0,8000000.0
Gain On Sale Of Security,-17000000.0,9000000.0,-11000000.0,,8000000.0
Net Non Operating Interest Income Expense,-260000000.0,-263000000.0,-235000000.0,-208000000.0,
Interest Expense Non Operating,260000000.0,263000000.0,235000000.0,208000000.0,
Operating Income,2257000000.0,2139000000.0,1819000000.0,1539000000.0,
Operating Expense,1826000000.0,2289000000.0,2320000000.0,2262000000.0,
Other Operating Expenses,1408000000.0,1833000000.0,1815000000.0,1695000000.0,
Depreciation Amortization Depletion Income Statement,418000000.0,456000000.0,505000000.0,567000000.0,
Depreciation And Amortization In Income Statement,418000000.0,456000000.0,505000000.0,567000000.0,
Amortization,192000000.0,226000000.0,263000000.0,312000000.0,
Amortization Of Intangibles Income Statement,192000000.0,226000000.0,263000000.0,312000000.0,
Depreciation Income Statement,226000000.0,230000000.0,242000000.0,255000000.0,
Gross Profit,4083000000.0,4428000000.0,4139000000.0,3801000000.0,
Cost Of Revenue,5625000000.0,5502000000.0,5344000000.0,5065000000.0,
Total Revenue,9708000000.0,9930000000.0,9483000000.0,8866000000.0,
Operating Revenue,9056000000.0,9321000000.0,8904000000.0,8326000000.0,
