period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2430627100,2360000000,2506000000,10,2223000000,0.0934
+1q,2455452000,2415000000,2510000000,9,2261000000,0.086
0y,10532496850,10363000000,10703200000,13,9708000000,0.0849
+1y,11148546800,10824000000,11532173000,13,10532496850,0.0585
