period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,3.68511,3.39,3.92,3.13,18,0.1774
+1q,3.19097,2.96853,3.35,2.86,19,0.1157
0y,19.65063,19.25222,20.3,17.08,21,0.1505
+1y,22.4056,21.5,23.28,19.65063,20,0.1402
