,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-5200633.579725,4334000.0,-1470000.0,2150000.0,186374407.582938,
Tax Rate For Calcs,0.208025,0.197,0.21,0.215,0.260664,
Normalized EBITDA,1145000000.0,536000000.0,490000000.0,460000000.0,1143000000.0,
Total Unusual Items,-25000000.0,22000000.0,-7000000.0,10000000.0,715000000.0,
Total Unusual Items Excluding Goodwill,-25000000.0,22000000.0,-7000000.0,10000000.0,715000000.0,
Net Income From Continuing Operation Net Minority Interest,735000000.0,304000000.0,331000000.0,235000000.0,1246000000.0,
Reconciled Depreciation,107000000.0,103000000.0,106000000.0,102000000.0,104000000.0,
Reconciled Cost Of Revenue,1439000000.0,1413000000.0,1449000000.0,1324000000.0,1367000000.0,
EBITDA,1120000000.0,558000000.0,483000000.0,470000000.0,1858000000.0,
EBIT,1013000000.0,455000000.0,377000000.0,368000000.0,1754000000.0,
Net Interest Income,-66000000.0,-65000000.0,-64000000.0,-65000000.0,-66000000.0,
Interest Expense,66000000.0,65000000.0,64000000.0,65000000.0,66000000.0,
Normalized Income,754799366.420275,286334000.0,336530000.0,227150000.0,717374407.582938,
Net Income From Continuing And Discontinued Operation,735000000.0,304000000.0,331000000.0,235000000.0,1246000000.0,
Total Expenses,1901000000.0,1868000000.0,1891000000.0,1791000000.0,1989000000.0,
Total Operating Income As Reported,1016000000.0,418000000.0,368000000.0,432000000.0,901000000.0,
Diluted Average Shares,97000000.0,98000000.0,100000000.0,101000000.0,102000000.0,
Basic Average Shares,96000000.0,98000000.0,99000000.0,100000000.0,101000000.0,
Diluted EPS,7.62,3.11,3.32,2.33,12.25,
Basic EPS,7.62,3.12,3.34,2.34,12.32,
Diluted NI Availto Com Stockholders,735000000.0,304000000.0,331000000.0,235000000.0,1246000000.0,
Net Income Common Stockholders,735000000.0,304000000.0,331000000.0,235000000.0,1246000000.0,
Net Income,735000000.0,304000000.0,331000000.0,235000000.0,1246000000.0,
Minority Interests,-1000000.0,-2000000.0,-1000000.0,-4000000.0,-2000000.0,
Net Income Including Noncontrolling Interests,736000000.0,306000000.0,332000000.0,239000000.0,1248000000.0,
Net Income Continuous Operations,736000000.0,306000000.0,332000000.0,239000000.0,1248000000.0,
Earnings From Equity Interest Net Of Tax,-14000000.0,-7000000.0,-2000000.0,1000000.0,,
Tax Provision,197000000.0,77000000.0,-21000000.0,65000000.0,440000000.0,
Pretax Income,947000000.0,390000000.0,313000000.0,303000000.0,1688000000.0,
Other Income Expense,-22000000.0,35000000.0,7000000.0,-64000000.0,708000000.0,
Other Non Operating Income Expenses,3000000.0,13000000.0,14000000.0,-74000000.0,-4000000.0,
Special Income Charges,-19000000.0,24000000.0,-2000000.0,14000000.0,708000000.0,
Gain On Sale Of Business,0.0,26000000.0,0.0,14000000.0,853000000.0,
Write Off,,0.0,,,,1042000000.0
Restructuring And Mergern Acquisition,19000000.0,2000000.0,2000000.0,0.0,145000000.0,
Earnings From Equity Interest,,,,,-3000000.0,4000000.0
Gain On Sale Of Security,-6000000.0,-2000000.0,-5000000.0,-4000000.0,7000000.0,
Net Non Operating Interest Income Expense,-66000000.0,-65000000.0,-64000000.0,-65000000.0,-66000000.0,
Interest Expense Non Operating,66000000.0,65000000.0,64000000.0,65000000.0,66000000.0,
Operating Income,1035000000.0,420000000.0,370000000.0,432000000.0,1046000000.0,
Operating Expense,462000000.0,455000000.0,442000000.0,467000000.0,622000000.0,
Other Operating Expenses,355000000.0,352000000.0,336000000.0,365000000.0,518000000.0,
Depreciation Amortization Depletion Income Statement,107000000.0,103000000.0,106000000.0,102000000.0,104000000.0,
Depreciation And Amortization In Income Statement,107000000.0,103000000.0,106000000.0,102000000.0,104000000.0,
Amortization,48000000.0,47000000.0,49000000.0,48000000.0,50000000.0,
Amortization Of Intangibles Income Statement,48000000.0,47000000.0,49000000.0,48000000.0,50000000.0,
Depreciation Income Statement,59000000.0,56000000.0,57000000.0,54000000.0,54000000.0,
Gross Profit,1497000000.0,875000000.0,812000000.0,899000000.0,1668000000.0,
Cost Of Revenue,1439000000.0,1413000000.0,1449000000.0,1324000000.0,1367000000.0,
Total Revenue,2936000000.0,2288000000.0,2261000000.0,2223000000.0,3035000000.0,
Operating Revenue,2886000000.0,2046000000.0,2080000000.0,2044000000.0,3011000000.0,
