,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1229,6034394,7113838214,-0.0064999997
1,2025-12-31,Blackrock Inc.,0.121400006,5962391,7028955176,0.041100003
2,2025-12-31,"FMR, LLC",0.081,3977008,4688422978,0.115600005
3,2025-12-31,State Street Corporation,0.0444,2180419,2570456619,0.0214
4,2025-12-31,Price (T.Rowe) Associates Inc,0.0344,1691394,1993953870,0.0747
5,2025-12-31,Invesco Ltd.,0.0292,1434689,1691328977,0.2595
6,2025-12-31,"Geode Capital Management, LLC",0.028099999,1382280,1629544952,0.033299997
7,2025-12-31,"Franklin Resources, Inc.",0.0214,1049409,1237129336,-0.0025
8,2025-12-31,NORGES BANK,0.0148,726705,856699413,0.2134
9,2025-12-31,"T. Rowe Price Investment Management, Inc.",0.0148,724494,854092905,-0.0349
