contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
DUK260417P00065000,2026-02-02 15:24:16+00:00,65.0,0.15,0.0,3.6,0.0,0.0,,2,2.9751002185058595,False,REGULAR,USD
DUK260417P00070000,2026-01-07 19:00:16+00:00,70.0,0.05,0.0,2.15,0.0,0.0,,1,2.3984415039062497,False,REGULAR,USD
DUK260417P00075000,2026-01-07 18:57:55+00:00,75.0,0.05,0.0,2.15,0.0,0.0,,1,2.175785810546875,False,REGULAR,USD
DUK260417P00085000,2025-08-20 13:32:02+00:00,85.0,0.5,0.0,2.45,0.0,0.0,,0,1.8261727441406248,False,REGULAR,USD
DUK260417P00090000,2026-02-23 20:43:16+00:00,90.0,0.11,0.0,0.0,0.0,0.0,5.0,0,0.500005,False,REGULAR,USD
DUK260417P00095000,2026-03-24 19:08:02+00:00,95.0,0.05,0.0,0.05,0.0,0.0,75.0,96,0.7500025,False,REGULAR,USD
DUK260417P00100000,2026-03-27 13:30:26+00:00,100.0,0.05,0.0,0.4,0.0,0.0,1.0,50,0.86132951171875,False,REGULAR,USD
DUK260417P00105000,2026-03-31 17:19:01+00:00,105.0,0.07,0.0,0.05,0.0,0.0,16.0,325,0.5429733203125001,False,REGULAR,USD
DUK260417P00110000,2026-04-06 15:13:30+00:00,110.0,0.02,0.0,0.1,0.0,0.0,1.0,380,0.5390671093750001,False,REGULAR,USD
DUK260417P00115000,2026-04-07 14:12:49+00:00,115.0,0.06,0.05,0.1,-0.040000003,-40.000004,2.0,777,0.42774009765625004,False,REGULAR,USD
DUK260417P00120000,2026-04-07 15:05:43+00:00,120.0,0.15,0.1,0.2,-0.019999996,-11.764703,4.0,1822,0.3632876171875,False,REGULAR,USD
DUK260417P00125000,2026-04-07 15:43:05+00:00,125.0,0.43,0.25,0.55,0.14000002,48.27587,25.0,1082,0.32031929687499994,False,REGULAR,USD
DUK260417P00130000,2026-04-07 15:05:43+00:00,130.0,0.99,0.65,1.6,-0.17999995,-15.384611,2.0,1299,0.29175512939453113,False,REGULAR,USD
DUK260417P00135000,2026-04-06 19:00:24+00:00,135.0,3.95,2.8,3.6,0.0,0.0,3.0,106,0.225593681640625,True,REGULAR,USD
DUK260417P00140000,2026-03-17 13:50:41+00:00,140.0,7.17,6.7,9.4,0.0,0.0,2.0,0,0.4982960327148438,True,REGULAR,USD
