Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-03-16,2026-02-13,"[datetime.date(2026, 5, 5)]",1.95201,0.67,1.73441,9170046000,7702558550,8468483000
