period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,-0.48489,-0.61241,-0.31,-21.08,10,0.977
+1q,-0.21871,-0.67,0.72,-0.07,5,-2.1244001
0y,-1.84718,-2.27,-1.61,-25.58,17,0.9278
+1y,3.76124,0.2,10.44,-1.84718,15,3.0362
