period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1557539750,1537000000,1609300000,16,1581500000,-0.0152
+1q,1522666730,1285000000,1789000000,11,1423100000,0.07
0y,6687678590,6584400000,6750000000,17,5648000000,0.1841
+1y,9231364820,8400000000,10520300000,18,6687678590,0.3804
