,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1279,58537223,6707195118,0.010199999
1,2025-12-31,Blackrock Inc.,0.0884,40466096,4636605353,-0.063
2,2025-12-31,State Street Corporation,0.053200003,24356461,2790763345,0.0436
3,2025-12-31,JPMORGAN CHASE & CO,0.0496,22694994,2600392454,-0.22540002
4,2025-12-31,Bank of America Corporation,0.036,16498928,1890447200,0.028900001
5,2025-12-31,"FMR, LLC",0.0325,14887400,1705798319,0.044899996
6,2025-12-31,"Ameriprise Financial, Inc.",0.0296,13566107,1554404564,0.0002
7,2025-12-31,"Geode Capital Management, LLC",0.0254,11607806,1330022432,0.011
8,2025-12-31,Morgan Stanley,0.0233,10651436,1220441556,0.2292
9,2025-12-31,"Barrow, Hanley Mewhinney & Strauss, LLC",0.0165,7564256,866712466,-0.085
