address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,shortName,longName,averageAnalystRating,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,displayName,trailingPegRatio
639 Loyola Avenue,New Orleans,LA,70113,United States,504 576 4000,https://www.entergy.com,Utilities - Regulated Electric,utilities-regulated-electric,Utilities - Regulated Electric,Utilities,utilities,Utilities,"Entergy Corporation, together with its subsidiaries, engages in the production and retail distribution of electricity in the United States. It generates, transmits, distributes, and sells electric power in portions of Arkansas, Louisiana, Mississippi, and Texas, including the City of New Orleans. It also engages in the ownership of interests in non-nuclear power plants that sell electric power to wholesale customers, as well as provides decommissioning services to other nuclear power plant owners. It generates electricity through gas, nuclear, coal, hydro, and solar power sources. The company sells energy to retail power providers, utilities, electric power co-operatives, power trading organizations, and other power generation companies. The company's power plants have approximately 25,000 megawatts of electric generating capacity. It delivers electricity to 3.1 million utility customers in Arkansas, Louisiana, Mississippi, and Texas. Entergy Corporation was founded in 1913 and is headquartered in New Orleans, Louisiana.",12233,"[{'maxAge': 1, 'name': 'Mr. Andrew S. Marsh', 'age': 53, 'title': 'Chairman of the Board & CEO', 'yearBorn': 1972, 'fiscalYear': 2025, 'totalPay': 4181112, 'exercisedValue': 0, 'unexercisedValue': 26390064}, {'maxAge': 1, 'name': 'Ms. Kimberly A. Fontan', 'age': 51, 'title': 'Executive VP & CFO', 'yearBorn': 1974, 'fiscalYear': 2025, 'totalPay': 1880013, 'exercisedValue': 1033119, 'unexercisedValue': 2001319}, {'maxAge': 1, 'name': 'Ms. Kimberly S. Cook-Nelson', 'age': 52, 'title': 'Executive VP & COO', 'yearBorn': 1973, 'fiscalYear': 2025, 'totalPay': 1769569, 'exercisedValue': 806105, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Barrett E. Green', 'age': 57, 'title': 'VP & Treasurer', 'yearBorn': 1968, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Haley Reeves Fisackerly', 'age': 59, 'title': 'Chairman, CEO & President of Entergy Mississippi LLC', 'yearBorn': 1966, 'fiscalYear': 2025, 'totalPay': 559298, 'exercisedValue': 134837, 'unexercisedValue': 90341}, {'maxAge': 1, 'name': 'Mr. Phillip R. May Jr.', 'age': 63, 'title': 'Chairman, President & CEO of Entergy Louisiana, LLC', 'yearBorn': 1962, 'fiscalYear': 2025, 'totalPay': 690391, 'exercisedValue': 0, 'unexercisedValue': 396392}, {'maxAge': 1, 'name': 'Ms. Laura R. Landreaux', 'age': 51, 'title': 'Chair of the Board, President & CEO of Entergy Arkansas, LLC', 'yearBorn': 1974, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Eliecer  Viamontes', 'age': 41, 'title': 'Chairman, President & CEO of Energy Texas Inc', 'yearBorn': 1984, 'fiscalYear': 2025, 'totalPay': 561103, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Deanna D. Rodriguez', 'age': 59, 'title': 'President & CEO of Entergy New Orleans LLC', 'yearBorn': 1966, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Robert D. Sloan', 'age': 77, 'title': 'Special Counsel', 'yearBorn': 1948, 'fiscalYear': 2025, 'totalPay': 905488, 'exercisedValue': 0, 'unexercisedValue': 80418}]",7,6,2,2,3,1775001600,1767139200,http://www.entergy.com/investor_relations/default.aspx,[],86400,2,114.57,114.09,114.09,115.38,114.57,114.09,114.09,115.38,2.48,2.16,1770595200,0.624,3.5,0.565,29.304348,23.211107,505389,505389,2853045,3356490,3356490,114.58,114.65,200,200,52454567936,52601062931,75.57,115.61,115.61,3.875,4.051583,103.2942,94.17935,2.44,0.021297025,USD,False,81757978624,0.13581,450602581,457798633,13046166,13234949,1770940800,1773360000,0.028499998,0.00254,0.96309,5.79,0.0322,457798633,37.412,3.0626538,1767139200,1798675200,1767139200,-0.177,1758272000,3.91,4.93643,2:1,1734048000,6.315,14.654,0.45006967,0.32693863,0.64,1770595200,EQUITY,114.58,131.0,91.0,114.82818,117.0,1.70833,buy,22,1929916032,4.26,5579090944,31328862208,0.435,0.742,12946685952,181.79,29.289,0.0299,0.10774,6177759232,-3616923648,5150650880,-0.208,0.079,0.47717,0.43093,0.18986,USD,ETR,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],1775578915,NYQ,finmb_269764,America/New_York,EDT,-14400000,us_market,False,0.008730153,114.58,REGULAR,Entergy Corporation,Entergy Corporation,1.7 - Buy,False,True,76253400000,0.010002136,114.09 - 115.38,NYSE,2853045,39.010002,0.51621014,75.57 - 115.61,-1.0299988,-0.008909253,45.006966,1772409600,1777465800,1777465800,1777465800,1777474800,1777474800,False,3.91,4.93643,4.40447,26.01448,11.285805,0.109258845,20.40065,0.21661489,15,0,Entergy,2.4067
