,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0306,14016988,1606066510,-0.0033000002
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.024600001,11262161,1290418428,0.0225
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0212,9720089,1113727815,-0.0156
3,2026-02-28,SELECT SECTOR SPDR TRUST-State Street Utilities Select Sector SPDR ETF,0.0164,7488211,857999230,0.0176
4,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0126,5746931,658483364,-0.009
5,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0124,5683523,651218075,0.0017
6,2025-11-30,Columbia Funds Series Trust I-Columbia Dividend Income Fund,0.0123000005,5642884,646561659,-0.0029
7,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0115,5257781,602436556,-0.0184
8,2025-12-31,Franklin Custodian Funds-FRANKLIN UTILITIES FUND,0.0094,4300000,492694007,-0.0115
9,2025-12-31,INVESTMENT CO OF AMERICA,0.0091,4148185,475299044,0.0
