period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.2867,1.27,1.31,1.21,21,0.0634
+1q,1.50009,1.45,1.57182,1.36,21,0.103
0y,6.26414,6.08,6.32,5.75,25,0.08939999
+1y,6.89476,6.48,7.17,6.26414,24,0.1007
