,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Dodge & Cox Funds-Dodge & Cox Stock Fund,0.0647,33304400,1545653895,0.156
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0317,16296395,756314073,-0.01
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0254,13061559,606185655,0.0135
3,2026-01-31,AMERICAN MUTUAL FUND,0.0239,12292603,570498484,-0.19600001
4,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0219,11271694,523118198,-0.024500001
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.012999999,6663856,309268895,-0.0094
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128,6590321,305856142,0.0017
7,2025-12-31,JPMorgan Trust II-JPMorgan Equity Income Fund,0.0123000005,6325884,293583648,0.0805
8,2025-12-31,AMERICAN FUNDS INSURANCE SERIES-Growth-Income Fund,0.0121,6205397,287991858,-0.0074
9,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0119,6100312,283114873,-0.0185
