,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-4050000.0,-14508000.0,-26894000.0,-36050000.0,
Tax Rate For Calcs,0.225,0.279,0.238,0.35,
Normalized EBITDA,3468000000.0,3437000000.0,3232000000.0,3177000000.0,
Total Unusual Items,-18000000.0,-52000000.0,-113000000.0,-103000000.0,
Total Unusual Items Excluding Goodwill,-18000000.0,-52000000.0,-113000000.0,-103000000.0,
Net Income From Continuing Operation Net Minority Interest,382000000.0,787000000.0,498000000.0,572000000.0,
Reconciled Depreciation,1883000000.0,1737000000.0,1744000000.0,1878000000.0,
Reconciled Cost Of Revenue,6741000000.0,6323000000.0,6175000000.0,6259000000.0,
EBITDA,3450000000.0,3385000000.0,3119000000.0,3074000000.0,
EBIT,1567000000.0,1648000000.0,1375000000.0,1196000000.0,
Net Interest Income,-367000000.0,-250000000.0,-621000000.0,-281000000.0,
Interest Expense,391000000.0,351000000.0,713000000.0,298000000.0,
Interest Income,24000000.0,101000000.0,92000000.0,17000000.0,
Normalized Income,395950000.0,824492000.0,584106000.0,638950000.0,
Net Income From Continuing And Discontinued Operation,382000000.0,1450000000.0,-6655000000.0,-16752000000.0,
Total Expenses,8918000000.0,8366000000.0,8271000000.0,8441000000.0,
Total Operating Income As Reported,1741000000.0,1709000000.0,1447000000.0,1176000000.0,
Diluted Average Shares,525000000.0,555000000.0,591000000.0,604000000.0,
Basic Average Shares,523000000.0,553000000.0,591000000.0,604000000.0,
Diluted EPS,0.73,2.61,-11.26,-27.68,
Basic EPS,0.73,2.62,-11.26,-27.68,
Diluted NI Availto Com Stockholders,382000000.0,1450000000.0,-6655000000.0,-16752000000.0,
Net Income Common Stockholders,382000000.0,1450000000.0,-6655000000.0,-16752000000.0,
Net Income,382000000.0,1450000000.0,-6655000000.0,-16752000000.0,
Minority Interests,-3000000.0,-3000000.0,-7000000.0,-12000000.0,
Net Income Including Noncontrolling Interests,385000000.0,1453000000.0,-6648000000.0,-16740000000.0,
Net Income Discontinuous Operations,0.0,663000000.0,-7153000000.0,-17324000000.0,
Net Income Continuous Operations,385000000.0,790000000.0,505000000.0,584000000.0,
Earnings From Equity Interest Net Of Tax,-526000000.0,-145000000.0,0.0,0.0,
Tax Provision,265000000.0,362000000.0,157000000.0,314000000.0,
Pretax Income,1176000000.0,1297000000.0,662000000.0,898000000.0,
Other Income Expense,-216000000.0,-214000000.0,-277000000.0,-100000000.0,
Other Non Operating Income Expenses,-198000000.0,-162000000.0,-164000000.0,3000000.0,
Special Income Charges,-18000000.0,-52000000.0,-113000000.0,-103000000.0,
Write Off,,,,17709000000.0,202000000.0
Impairment Of Capital Assets,18000000.0,52000000.0,113000000.0,103000000.0,
Net Non Operating Interest Income Expense,-367000000.0,-250000000.0,-621000000.0,-281000000.0,
Interest Expense Non Operating,391000000.0,351000000.0,713000000.0,298000000.0,
Interest Income Non Operating,24000000.0,101000000.0,92000000.0,17000000.0,
Operating Income,1759000000.0,1761000000.0,1560000000.0,1279000000.0,
Operating Expense,2177000000.0,2043000000.0,2096000000.0,2182000000.0,
Other Operating Expenses,-86000000.0,-142000000.0,,,
Selling General And Administration,2263000000.0,2185000000.0,2096000000.0,2182000000.0,
Gross Profit,3936000000.0,3804000000.0,3656000000.0,3461000000.0,
Cost Of Revenue,6741000000.0,6323000000.0,6175000000.0,6259000000.0,
Total Revenue,10677000000.0,10127000000.0,9831000000.0,9720000000.0,
Operating Revenue,10677000000.0,10127000000.0,9831000000.0,9720000000.0,
