,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0315,12208373,4445801156,-0.0038
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,9794471,3566754595,0.0198
2,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,4998037,1820085172,-0.0094
3,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,4942876,1799997742,0.0017
4,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117999995,4566669,1662998199,-0.020299999
5,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0092,3574231,1301591974,0.0224
6,2025-12-31,JPMorgan Trust II-JPMorgan Equity Income Fund,0.0064999997,2511127,914452017,0.0674
7,2026-02-28,SELECT SECTOR SPDR TRT-State Street Industrial Select Sector SPDR ETF,0.0058,2255122,821225235,0.0623
8,2025-12-31,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,0.0057,2229178,811777468,-0.0178
9,2026-01-31,VANGUARD SPECIALIZED FUNDS-Vanguard Dividend Appreciation Index Fund,0.0055,2133061,776775501,0.0109
