period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.70263,1.65,1.74,1.72,19,-0.0101
+1q,2.24531,2.17272,2.3,2.22,18,0.0114
0y,7.85224,6.56042,8.59,7.58,23,0.0359
+1y,8.56726,7.19604,9.4,7.85224,22,0.0911
