,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,1343765.281174,-91306695.464363,-41745000.0,-61360000.0,
Tax Rate For Calcs,0.223961,0.256479,0.253,0.236,
Normalized EBITDA,2808000000.0,2941000000.0,2616000000.0,2284000000.0,
Total Unusual Items,6000000.0,-356000000.0,-165000000.0,-260000000.0,
Total Unusual Items Excluding Goodwill,6000000.0,-356000000.0,-165000000.0,-260000000.0,
Net Income From Continuing Operation Net Minority Interest,1571000000.0,1344000000.0,1223000000.0,1007000000.0,
Reconciled Depreciation,528000000.0,492000000.0,514000000.0,502000000.0,
Reconciled Cost Of Revenue,9316000000.0,9252000000.0,9678000000.0,9975000000.0,
EBITDA,2814000000.0,2585000000.0,2451000000.0,2024000000.0,
EBIT,2286000000.0,2093000000.0,1937000000.0,1522000000.0,
Net Interest Income,-88000000.0,-64000000.0,-107000000.0,-113000000.0,
Interest Expense,241000000.0,241000000.0,247000000.0,167000000.0,
Interest Income,153000000.0,177000000.0,140000000.0,54000000.0,
Normalized Income,1566343765.281174,1608693304.535637,1346255000.0,1205640000.0,
Net Income From Continuing And Discontinued Operation,1576000000.0,1116000000.0,1270000000.0,1026000000.0,
Total Expenses,13706000000.0,13558000000.0,14207000000.0,13948000000.0,
Diluted Average Shares,227100000.0,234900000.0,237200000.0,237300000.0,
Basic Average Shares,226300000.0,233800000.0,236000000.0,236100000.0,
Diluted EPS,6.94,4.75,5.35,4.32,
Basic EPS,6.96,4.77,5.38,4.34,
Diluted NI Availto Com Stockholders,1576000000.0,1116000000.0,1270000000.0,1026000000.0,
Net Income Common Stockholders,1576000000.0,1116000000.0,1270000000.0,1026000000.0,
Net Income,1576000000.0,1116000000.0,1270000000.0,1026000000.0,
Minority Interests,-16000000.0,-33000000.0,-39000000.0,-28000000.0,
Net Income Including Noncontrolling Interests,1592000000.0,1149000000.0,1309000000.0,1054000000.0,
Net Income Discontinuous Operations,5000000.0,-228000000.0,47000000.0,19000000.0,
Net Income Continuous Operations,1587000000.0,1377000000.0,1262000000.0,1035000000.0,
Tax Provision,458000000.0,475000000.0,428000000.0,320000000.0,
Pretax Income,2045000000.0,1852000000.0,1690000000.0,1355000000.0,
Other Income Expense,-36000000.0,-371000000.0,-238000000.0,-198000000.0,
Other Non Operating Income Expenses,-61000000.0,-35000000.0,-94000000.0,37000000.0,
Special Income Charges,6000000.0,-246000000.0,-165000000.0,-260000000.0,
Gain On Sale Of Ppe,,,-23000000.0,4000000.0,44000000.0
Gain On Sale Of Business,18000000.0,129000000.0,-23000000.0,4000000.0,
Other Special Charges,-18000000.0,-4000000.0,-16000000.0,,-22000000.0
Write Off,24000000.0,146000000.0,160000000.0,231000000.0,
Restructuring And Mergern Acquisition,6000000.0,233000000.0,-2000000.0,33000000.0,
Earnings From Equity Interest,19000000.0,20000000.0,21000000.0,25000000.0,
Gain On Sale Of Security,,-110000000.0,-20000000.0,,
Net Non Operating Interest Income Expense,-88000000.0,-64000000.0,-107000000.0,-113000000.0,
Interest Expense Non Operating,241000000.0,241000000.0,247000000.0,167000000.0,
Interest Income Non Operating,153000000.0,177000000.0,140000000.0,54000000.0,
Operating Income,2169000000.0,2287000000.0,2035000000.0,1666000000.0,
Operating Expense,4390000000.0,4306000000.0,4529000000.0,3973000000.0,
Other Operating Expenses,,,,-8000000.0,-8000000.0
Depreciation Amortization Depletion Income Statement,528000000.0,492000000.0,514000000.0,502000000.0,
Depreciation And Amortization In Income Statement,528000000.0,492000000.0,514000000.0,502000000.0,
Amortization,125000000.0,132000000.0,154000000.0,145000000.0,
Amortization Of Intangibles Income Statement,125000000.0,132000000.0,154000000.0,145000000.0,
Depreciation Income Statement,403000000.0,360000000.0,360000000.0,357000000.0,
Research And Development,423000000.0,423000000.0,424000000.0,434000000.0,
Selling General And Administration,3439000000.0,3391000000.0,3591000000.0,3037000000.0,
General And Administrative Expense,3439000000.0,3391000000.0,3591000000.0,3037000000.0,
Other Gand A,3439000000.0,3391000000.0,3401000000.0,3037000000.0,
Salaries And Wages,0.0,0.0,190000000.0,0.0,
Gross Profit,6559000000.0,6593000000.0,6564000000.0,5639000000.0,
Cost Of Revenue,9316000000.0,9252000000.0,9678000000.0,9975000000.0,
Total Revenue,15875000000.0,15845000000.0,16242000000.0,15614000000.0,
Operating Revenue,15875000000.0,15845000000.0,16242000000.0,15614000000.0,
