address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,longName,marketState,shortName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,averageAnalystRating,cryptoTradeable,displayName,trailingPegRatio
One PPG Place,Pittsburgh,PA,15272,United States,412 434 3131,https://www.ppg.com,Specialty Chemicals,specialty-chemicals,Specialty Chemicals,Basic Materials,basic-materials,Basic Materials,"PPG Industries, Inc. manufactures and distributes paints, coatings, and specialty materials in the United States, Canada, the Asia Pacific, Latin America, Europe, the Middle East, and Africa. It operates through three segments: Global Architectural Coatings, Performance Coatings, and Industrial Coatings. The Global Architectural Coatings segment supplies a variety of decorative coatings, adhesives, sealants, and finishes, as well as paint strippers, stains, and related chemicals. Its Performance Coatings segment offers aerospace coatings, automotive refinishing coatings, protective and marine coatings, and traffic solutions comprising paints, thermoplastics, raised pavement markers, and other technologies for pavement marking. The Industrial Coatings segment provides automotive OEM coatings, industrial coatings, and packaging coatings, as well as specialty products, such as optical monomers and coatings, low-friction coatings, and other specialty products. The company delivers its products to company-owned stores, home centers and other consumer retail outlets, paint dealers, concessionaires and independent distributors, company-owned distribution networks, and directly to manufacturing companies and retail customers. PPG Industries, Inc. was incorporated in 1883 and is headquartered in Pittsburgh, Pennsylvania.",43500,"[{'maxAge': 1, 'name': 'Mr. Timothy M. Knavish', 'age': 59, 'title': 'CEO & Chairman', 'yearBorn': 1966, 'fiscalYear': 2025, 'totalPay': 3566861, 'exercisedValue': 123330, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Vincent J. Morales', 'age': 59, 'title': 'Senior VP & CFO', 'yearBorn': 1966, 'fiscalYear': 2025, 'totalPay': 1777340, 'exercisedValue': 0, 'unexercisedValue': 50888}, {'maxAge': 1, 'name': 'Ms. Anne M. Foulkes', 'age': 62, 'title': 'Senior Vice President of Law & Special Projects', 'yearBorn': 1963, 'fiscalYear': 2025, 'totalPay': 1334441, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Kevin D. Braun', 'age': 56, 'title': 'Senior Vice President of Operations', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 1122120, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Karl Henrik Bergstrom', 'age': 53, 'title': 'Senior Vice President of Architectural Coatings, Latin America, EMEA & Asia Pacific', 'yearBorn': 1972, 'fiscalYear': 2025, 'totalPay': 1266113, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Brian Richard Williams', 'title': 'VP & Controller', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. David Stanley Bem Ph.D.', 'age': 55, 'title': 'Senior VP of Science & Technology and CTO', 'yearBorn': 1970, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Alejandro  Lopez', 'title': 'Director of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Joseph R. Gette', 'age': 52, 'title': 'SVP, General Counsel & Secretary', 'yearBorn': 1973, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jeffrey C. Davies', 'title': 'Vice President of Corporate Development', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",4,7,4,5,5,1775001600,1767139200,http://www.ppg.com/corporate/investorcenter/Pages/new.aspx,[],86400,2,103.86,103.1,100.16,103.405,103.86,103.1,100.16,103.405,2.84,2.75,1771545600,0.4017,1.97,1.155,14.605491,11.697511,948522,948522,2297835,2094590,2094590,100.7,100.83,100,700,22619330560,23243727789,90.24,133.43,182.97,1.632813,1.4248397,114.3518,108.341,2.78,0.026766801,USD,False,28912594944,0.09928001,222971736,223798650,6618285,7214102,1770940800,1773360000,0.0296,0.0014200001,0.91357005,2.99,0.034,223798650,35.542,2.843678,1767139200,1798675200,1767139200,1571000064,6.92,8.6403,2:1,1434326400,1.821,10.902,0.13310063,0.32693863,0.71,1771545600,EQUITY,101.07,135.0,105.0,121.75,123.5,2.21739,buy,20,2219000064,9.929,2652000000,7902000128,1.134,1.624,15875000320,97.592,70.15,0.063930005,0.21077,6608000000,538875008,1940999936,0.05,0.41625,0.16705999,0.111140005,USD,PPG,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"PPG Industries, Inc.",REGULAR,"PPG Industries, Inc.",True,322151400000,-2.790001,100.16 - 103.405,NYSE,2297835,10.830002,0.12001332,90.24 - 133.43,-32.359993,-0.24252413,13.310062,1773273600,1777406400,1777406400,1777406400,1777464000,1777464000,False,6.92,8.6403,7.85224,12.871486,-13.281799,-0.11614858,-7.2710037,-0.06711221,15,0,[],1775579415,NYQ,finmb_294639,America/New_York,EDT,-14400000,us_market,False,-2.6863093,101.07,2.2 - Buy,False,PPG Industries,1.3268
