period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,3837835760,3691000000,3939200000,17,3684000000,0.0418
+1q,4338411370,4245000000,4426000000,16,4195000000,0.0342
0y,16423830290,16006600000,16660000000,21,15875000000,0.0346
+1y,16922084470,16341700000,17631900130,20,16423830290,0.030299999
