,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.0945,106608094,39821077215,0.0187
1,2025-12-31,Blackrock Inc.,0.08930001,100701543,37614816746,0.0733
2,2025-12-31,Capital World Investors,0.0517,58249125,21757662268,-0.0925
3,2025-12-31,State Street Corporation,0.0468,52749817,19703518344,0.0211
4,2025-12-31,"FMR, LLC",0.035099998,39596338,14790329455,-0.0117
5,2025-12-31,"Geode Capital Management, LLC",0.0231,25997769,9710887118,-0.0016
6,2025-12-31,Primecap Management Company,0.022,24794936,9261595662,-0.16389999
7,2025-12-31,NORGES BANK,0.02,22541101,8419725836,0.4026
8,2025-12-31,Capital International Investors,0.0196,22056387,8238671726,-0.0563
9,2025-12-31,Morgan Stanley,0.0145000005,16396655,6124604993,0.0509
