period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1425301410,1396000000,1452500000,16,1291736000,0.1034
+1q,1463553520,1439000000,1498835000,15,1347993000,0.0857
0y,5642753830,5598000000,5692332000,26,5146327000,0.096499994
+1y,6065921400,5949000000,6189360000,26,5642753830,0.075
