Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-03-19,2026-02-12,"[datetime.date(2026, 5, 1)]",2.87368,2.72,2.80666,1452500000,1396000000,1425301410
